,Aportante 23
2008-12-01,0.0034246734642363404
2008-12-02,0.00026521581711025556
2008-12-03,0.0042129285254720915
2008-12-04,0.0004926761833273691
2008-12-05,2.5749205860847724e-06
2008-12-06,6.330488081576439e-05
2008-12-07,6.032899172346256e-06
2008-12-08,0.0006330776012549965
2008-12-09,0.0001265717764918548
2008-12-10,0.0
2008-12-11,1.0463236645530018e-05
2008-12-12,0.00012537533954038458
2008-12-13,2.5543621030904483e-05
2008-12-14,1.718364444514009e-06
2008-12-15,9.068997216626624e-07
2008-12-16,2.898787236795292e-06
2008-12-17,0.0
2008-12-18,8.642672355563263e-07
2008-12-19,1.2848558981204405e-06
2008-12-20,0.011685643004079215
2008-12-21,0.0016889568102334447
2008-12-22,4.351138045421976e-07
2008-12-23,1.2874602930423862e-06
2008-12-24,0.0
2008-12-25,5.3999786646889305e-06
2008-12-26,0.0009153270145267184
2008-12-27,0.003502394688331474
2008-12-28,4.165051347118313e-05
2008-12-29,0.0
2008-12-30,1.1753985437296204e-05
2008-12-31,0.0001509243148186246
2009-01-01,0.0003596455362880834
2009-01-02,6.398982910657311e-05
2009-01-03,8.591776250455041e-07
2009-01-04,1.3596641255297347e-06
2009-01-05,4.357200557902708e-06
2009-01-06,2.967267588339105e-06
2009-01-07,1.2874602930423862e-06
2009-01-08,8.394656532091484e-07
2009-01-09,8.553265615773853e-07
2009-01-10,4.351138045421976e-07
2009-01-11,1.0657613560304803e-05
2009-01-12,6.270812627339553e-06
2009-01-13,4.261732051702438e-07
2009-01-14,0.00013633345133037868
2009-01-15,0.0
2009-01-16,2.1415399942270597e-06
2009-01-17,5.425128891810176e-05
2009-01-18,1.2874602361989673e-06
2009-01-19,2.1457671550706436e-06
2009-01-20,2.7347419221522445e-06
2009-01-21,9.863562984534484e-07
2009-01-22,8.52346317969932e-07
2009-01-23,0.0002604247654443945
2009-01-24,0.003503545512553231
2009-01-25,2.2996561722458738e-06
2009-01-26,2.5748977350303903e-06
2009-01-27,2.1371708953665802e-06
2009-01-28,4.351138045421976e-07
2009-01-29,3.0036171665415168e-06
2009-01-30,8.523463748133508e-07
2009-01-31,0.0
2009-02-01,1.2934207802572928e-06
2009-02-02,0.00015453827583041568
2009-02-03,5.241675026034777e-05
2009-02-04,0.00011109194513094627
2009-02-05,0.014729842290926248
2009-02-06,8.52346317969932e-07
2009-02-07,4.351138613856165e-07
2009-02-08,5.155045073479414e-06
2009-02-09,4.351138045421976e-07
2009-02-10,0.0
2009-02-11,1.2755393754559918e-06
2009-02-12,4.351138045421976e-07
2009-02-13,3.010033651662525e-06
2009-02-14,1.2828519402319216e-06
2009-02-15,0.0028885499905049595
2009-02-16,0.0007521934428457486
2009-02-17,1.7229262425644265e-06
2009-02-18,4.351138045421976e-07
2009-02-19,5.208082118276822e-05
2009-02-20,0.0
2009-02-21,0.0002679098965416924
2009-02-22,0.0
2009-02-23,8.52346317969932e-07
2009-02-24,1.422935242116783e-06
2009-02-25,4.93462307637424e-05
2009-02-26,0.00018258983798070128
2009-02-27,4.517746425004218e-05
2009-02-28,0.005765760045838275
2009-03-01,0.0005072168373328815
2009-03-02,3.298216921524788e-05
2009-03-03,0.000217137700420315
2009-03-04,1.7093233282139408e-06
2009-03-05,1.275539318612573e-06
2009-03-06,4.351138045421976e-07
2009-03-07,1.7106532936850272e-06
2009-03-08,8.523463748133508e-07
2009-03-09,1.7198984778588056e-06
2009-03-10,0.00019210223424232612
2009-03-11,5.8757299083774375e-05
2009-03-12,8.52346317969932e-07
2009-03-13,1.2904405366498395e-06
2009-03-14,1.2817585002267151e-06
2009-03-15,8.52346317969932e-07
2009-03-16,8.52346317969932e-07
2009-03-17,2.155532229153323e-06
2009-03-18,8.52346317969932e-07
2009-03-19,1.28597014281695e-06
2009-03-20,4.351138045421976e-07
2009-03-21,8.52346317969932e-07
2009-03-22,8.523463748133508e-07
2009-03-23,2.5708586690598167e-06
2009-03-24,1.7179015117108065e-06
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,0.0
2009-03-28,0.0011401227225814321
2009-03-29,0.002594659894199695
2009-03-30,1.9094701540672174e-05
2009-03-31,2.1272335288813338e-06
2009-04-01,0.0004461652646630497
2009-04-02,0.028663389941773518
2009-04-03,0.032957305847531385
2009-04-04,0.0007097913047014656
2009-04-05,8.583068797918258e-07
2009-04-06,8.52346317969932e-07
2009-04-07,8.553265615773853e-07
2009-04-08,4.351138045421976e-07
2009-04-09,0.0
2009-04-10,8.583068797918258e-07
2009-04-11,5.816605130083814e-06
2009-04-12,9.179266832642636e-05
2009-04-13,0.0
2009-04-14,8.52346317969932e-07
2009-04-15,4.620572165634458e-06
2009-04-16,8.52346317969932e-07
2009-04-17,8.52346317969932e-07
2009-04-18,8.52346317969932e-07
2009-04-19,8.52346317969932e-07
2009-04-20,1.2814998058274796e-06
2009-04-21,1.70383708564259e-06
2009-04-22,0.0027378349990144824
2009-04-23,0.0038560391482660326
2009-04-24,1.7116327626354177e-06
2009-04-25,1.7225742112714215e-06
2009-04-26,3.43974261340918e-06
2009-04-27,2.570237484178506e-06
2009-04-28,2.57085201837981e-06
2009-04-29,8.52346317969932e-07
2009-04-30,1.3855150185476577e-05
2009-05-01,7.5005878836421645e-06
2009-05-02,4.460599457890963e-06
2009-05-03,0.024865107594206102
2009-05-04,3.947411886718143e-06
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,1.722069271181681e-06
2009-05-08,3.0913595425880564e-07
2009-05-09,0.024328578831785817
2009-05-10,0.07054831077477686
2009-05-11,0.09082455086658117
2009-05-12,0.02280197780000832
2009-05-13,0.008874448376084506
2009-05-14,8.553265615773853e-07
2009-05-15,2.7747477465531143e-06
2009-05-16,0.03148924300227024
2009-05-17,0.031767708770299365
2009-05-18,9.23346646756064e-06
2009-05-19,4.351138045421976e-07
2009-05-20,0.01467209625042091
2009-05-21,0.06331046839885032
2009-05-22,0.00040575634566420826
2009-05-23,9.583184264344662e-05
2009-05-24,0.013260031150502402
2009-05-25,0.012037921760041837
2009-05-26,0.0
2009-05-27,1.2814998058274796e-06
2009-05-28,0.0
2009-05-29,1.383525484490007e-05
2009-05-30,0.00013421965857186223
2009-05-31,0.0003661706790176217
2009-06-01,4.351138613856165e-07
2009-06-02,0.0
2009-06-03,0.00018185063940613947
2009-06-04,0.0008756714037643071
2009-06-05,8.523463748133508e-07
2009-06-06,1.7046927496267017e-06
2009-06-07,0.0
2009-06-08,1.7106532368416083e-06
2009-06-09,4.39732446011476e-07
2009-06-10,8.588500577388913e-07
2009-06-11,4.261732051702438e-07
2009-06-12,2.5735941449056554e-06
2009-06-13,0.00015283136044518423
2009-06-14,0.03186009788908188
2009-06-15,9.511234396595066e-06
2009-06-16,0.0021323373256876238
2009-06-17,0.047536302341162524
2009-06-18,0.08882528592568142
2009-06-19,0.05191524897588132
2009-06-20,0.0008293989713219147
2009-06-21,0.005643507383592034
2009-06-22,0.00179648500377849
2009-06-23,4.351138045421976e-07
2009-06-24,1.293420723413874e-06
2009-06-25,1.716613724056515e-06
2009-06-26,3.613354796070163e-05
2009-06-27,0.012584475238439469
2009-06-28,0.0475081166978155
2009-06-29,0.013783443883291233
2009-06-30,0.01972933694101692
2009-07-01,0.009099321597713534
2009-07-02,0.014271369778498832
2009-07-03,0.002796880016892643
2009-07-04,0.04080492807676272
2009-07-05,0.08931388481134057
2009-07-06,0.02541942687353339
2009-07-07,0.004250439294313981
2009-07-08,2.5868412194540724e-06
2009-07-09,0.0024444156744607426
2009-07-10,0.006240336106375749
2009-07-11,0.0
2009-07-12,0.0016324251384717326
2009-07-13,2.5761329521567135e-08
2009-07-14,0.0
2009-07-15,0.0001072349184636275
2009-07-16,0.0
2009-07-17,1.2454541960732195e-05
2009-07-18,0.007734883892334113
2009-07-19,0.004086694980071763
2009-07-20,8.583068797918258e-07
2009-07-21,0.01655800095048504
2009-07-22,0.0018727013619824857
2009-07-23,3.202709038659878e-06
2009-07-24,4.410743663640915e-07
2009-07-25,8.52346317969932e-07
2009-07-26,8.583068797918258e-07
2009-07-27,4.410743663640915e-07
2009-07-28,0.0
2009-07-29,6.182719085176113e-07
2009-07-30,9.116208368827062e-06
2009-07-31,0.015546501440516973
2009-08-01,0.000556114366499044
2009-08-02,0.0
2009-08-03,9.043944038563432e-06
2009-08-04,0.035233537473818737
2009-08-05,0.014259895397316796
2009-08-06,9.026567814713819e-07
2009-08-07,0.0
2009-08-08,0.0
2009-08-09,4.351138045421976e-07
2009-08-10,0.00017532352673805366
2009-08-11,0.0
2009-08-12,0.03519081054087283
2009-08-13,0.0013002720929694849
2009-08-14,0.08755935501238425
2009-08-15,0.019350523160562138
2009-08-16,0.007645679429323714
2009-08-17,0.0006534070875092874
2009-08-18,0.021511674836439572
2009-08-19,0.027605548753576764
2009-08-20,0.013555103224630676
2009-08-21,0.0059531783700353036
2009-08-22,0.0036339431495989783
2009-08-23,0.006445599382961434
2009-08-24,0.011586288627965733
2009-08-25,0.0
2009-08-26,2.1494692532542103e-06
2009-08-27,4.4107436991680515e-07
2009-08-28,3.436055163581964e-05
2009-08-29,0.0052639081315456
2009-08-30,0.009063756061755735
2009-08-31,0.0011133612212488207
2009-09-01,1.4728913976981302e-05
2009-09-02,0.0004001422453685096
2009-09-03,2.7832514745769315e-05
2009-09-04,0.008381114167682197
2009-09-05,0.08161338507118872
2009-09-06,0.05339082792649328
2009-09-07,0.00026898515426506433
2009-09-08,8.52346317969932e-07
2009-09-09,1.0536382751139418e-06
2009-09-10,2.5736325142133865e-06
2009-09-11,4.351138045421976e-07
2009-09-12,1.7046928064701206e-06
2009-09-13,0.00014958124039039436
2009-09-14,0.008420080199079999
2009-09-15,0.0002967949831752206
2009-09-16,1.748790175227796e-05
2009-09-17,0.006023268739802384
2009-09-18,0.0005379586401177529
2009-09-19,3.8577727536903694e-06
2009-09-20,0.0
2009-09-21,0.0002379489651271581
2009-09-22,6.243582581415251e-06
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.00013774707832006673
2009-09-26,0.0013536426980616683
2009-09-27,0.0005732683812157582
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,1.4930963516235352e-05
2009-10-01,5.642236289331469e-06
2009-10-02,0.0
2009-10-03,8.523463748133508e-07
2009-10-04,0.007307810247852358
2009-10-05,0.019961802888724765
2009-10-06,1.300502253412807e-06
2009-10-07,1.7225742112714215e-06
2009-10-08,8.52346317969932e-07
2009-10-09,0.013048442238468235
2009-10-10,0.021134381869905988
2009-10-11,0.005512500718488532
2009-10-12,4.542919530830798e-05
2009-10-13,2.244894073239759e-06
2009-10-14,0.0004439672465237844
2009-10-15,0.00031148402367608025
2009-10-16,0.003067700388062886
2009-10-17,0.0005305470046350512
2009-10-18,0.002338310419502905
2009-10-19,1.8777482577499573e-06
2009-10-20,0.00037947711297523835
2009-10-21,0.0020005632674502845
2009-10-22,0.02455089642314876
2009-10-23,0.04296397238456721
2009-10-24,7.488919414423065e-06
2009-10-25,8.583068797918258e-07
2009-10-26,8.52346317969932e-07
2009-10-27,0.0020542782242001048
2009-10-28,0.0009759752426094119
2009-10-29,2.9918197755813383e-05
2009-10-30,4.700223785683625e-06
2009-10-31,5.062656887507035e-05
2009-11-01,0.010731742038565167
2009-11-02,0.019786714722767548
2009-11-03,6.123973146410975e-06
2009-11-04,0.014787703954521869
2009-11-05,0.00011709989127466235
2009-11-06,0.0023260055456108156
2009-11-07,1.2993812106287805e-06
2009-11-08,0.0005839878724793257
2009-11-09,0.0020442723216633875
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,8.34548757982209e-06
2009-11-13,0.0006088452824091508
2009-11-14,8.52346317969932e-07
2009-11-15,0.0
2009-11-16,0.00011707463506924904
2009-11-17,0.002244562844579169
2009-11-18,0.023946194426483092
2009-11-19,0.011174092050223756
2009-11-20,3.961385261190718e-06
2009-11-21,3.663336826583087e-05
2009-11-22,0.00014073338543331543
2009-11-23,0.0017463753788135006
2009-11-24,0.021001884997901267
2009-11-25,8.897099444292338e-05
2009-11-26,8.583068797918258e-07
2009-11-27,2.088890135005155e-06
2009-11-28,3.8333868576308435e-06
2009-11-29,0.0007811516017896037
2009-11-30,8.52346317969932e-07
2009-12-01,8.612870487922919e-07
2009-12-02,4.866364635853318e-07
2009-12-03,0.0
2009-12-04,9.734452733336169e-06
2009-12-05,0.00013489866016486258
2009-12-06,0.00027134964021585753
2009-12-07,0.001011917601151978
2009-12-08,0.0012896613548354777
2009-12-09,0.0
2009-12-10,2.148747398678097e-06
2009-12-11,7.897413371727267e-06
2009-12-12,8.52346317969932e-07
2009-12-13,3.43874216923723e-06
2009-12-14,8.583068797918258e-07
2009-12-15,0.0
2009-12-16,8.583068797918258e-07
2009-12-17,4.351138045421976e-07
2009-12-18,5.477687049590914e-05
2009-12-19,5.341131706075939e-06
2009-12-20,0.0
2009-12-21,8.702277796146518e-07
2009-12-22,1.2996707710044575e-06
2009-12-23,1.6461691511606552e-05
2009-12-24,7.195492922249486e-07
2009-12-25,1.7195939676639682e-06
2009-12-26,1.2951650774084555e-06
2009-12-27,0.0
2009-12-28,0.00470182496602123
2009-12-29,0.00683395451544661
2009-12-30,3.7198237903840744e-05
2009-12-31,0.0011307321361553062
2010-01-01,1.1081917811248263e-05
2010-01-02,8.52346317969932e-07
2010-01-03,8.52346317969932e-07
2010-01-04,1.7649541466923083e-05
2010-01-05,0.001399785482174986
2010-01-06,0.0
2010-01-07,8.52346317969932e-07
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,1.2802358355656906e-06
2010-01-11,0.009419377779511058
2010-01-12,8.089380738969556e-05
2010-01-13,0.0
2010-01-14,1.2892297718281043e-06
2010-01-15,1.3199997907014546e-05
2010-01-16,3.4675754327277685e-06
2010-01-17,0.0
2010-01-18,0.00019316829867282157
2010-01-19,8.584264037381217e-07
2010-01-20,8.52346317969932e-07
2010-01-21,0.0
2010-01-22,8.523463748133508e-07
2010-01-23,1.278923605241289e-06
2010-01-24,8.262941388254102e-05
2010-01-25,0.00025024474667161175
2010-01-26,2.0131215187652512e-06
2010-01-27,8.463859444418631e-07
2010-01-28,1.2962814821548818e-06
2010-01-29,3.7961301971998923e-06
2010-01-30,2.5789652227103943e-06
2010-01-31,2.568959644122515e-06
2010-02-01,3.0002865969436243e-06
2010-02-02,3.6779601354113367e-06
2010-02-03,0.0036586677210603525
2010-02-04,2.1497060629371845e-06
2010-02-05,2.1513420733754174e-06
2010-02-06,0.0009589967866298724
2010-02-07,0.04305207153491295
2010-02-08,0.000575586395748591
2010-02-09,8.496238592670124e-07
2010-02-10,1.2934207802572928e-06
2010-02-11,8.523463748133508e-07
2010-02-12,8.52346317969932e-07
2010-02-13,1.2844800494349329e-06
2010-02-14,5.80031201834418e-05
2010-02-15,4.261732051702438e-07
2010-02-16,4.410743663640915e-07
2010-02-17,0.0011022254406640767
2010-02-18,0.002498351618292695
2010-02-19,0.00028496728105060126
2010-02-20,1.2844800494349329e-06
2010-02-21,0.0
2010-02-22,7.779972027924103e-05
2010-02-23,0.0
2010-02-24,2.3697391960444818e-06
2010-02-25,5.056021823447273e-05
2010-02-26,8.277252738280058e-05
2010-02-27,1.04762740054373e-06
2010-02-28,1.2332099524459317e-06
2010-03-01,0.00020709146327066018
2010-03-02,0.0004245467105154264
2010-03-03,0.00012318012061005918
2010-03-04,9.193258770441604e-07
2010-03-05,4.351138045421976e-07
2010-03-06,1.7203652191710717e-06
2010-03-07,5.870804948321844e-06
2010-03-08,0.0005686142470067044
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,1.7252201587325544e-06
2010-03-12,3.2327942929025424e-08
2010-03-13,0.00031478697960530275
2010-03-14,8.902226453991237e-05
2010-03-15,1.2941450222569983e-06
2010-03-16,4.410743663640915e-07
2010-03-17,2.5178416300628144e-05
2010-03-18,9.274078627764168e-07
2010-03-19,0.0
2010-03-20,8.131609114420593e-05
2010-03-21,0.003406190266043453
2010-03-22,1.0876281741298428e-05
2010-03-23,9.082080851894097e-06
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,2.14477836379956e-06
2010-03-27,1.2904405366498395e-06
2010-03-28,0.0
2010-03-29,4.410743663640915e-07
2010-03-30,8.52346317969932e-07
2010-03-31,0.0019177990443726446
2010-04-01,3.62063879731715e-06
2010-04-02,1.7106531799981894e-06
2010-04-03,1.2819257335650036e-06
2010-04-04,0.0
2010-04-05,4.351138045421976e-07
2010-04-06,8.52346317969932e-07
2010-04-07,7.611306993906402e-06
2010-04-08,3.86439569410868e-06
2010-04-09,6.8555443973864535e-06
2010-04-10,1.1917674125963798e-05
2010-04-11,0.0
2010-04-12,2.561742292073177e-06
2010-04-13,0.0
2010-04-14,2.5784729587030597e-06
2010-04-15,8.52346317969932e-07
2010-04-16,0.006361539030376855
2010-04-17,0.0008323022873711988
2010-04-18,0.0034958636355589203
2010-04-19,1.1344026608709348e-05
2010-04-20,4.866364635853318e-07
2010-04-21,1.7106531231547706e-06
2010-04-22,1.7225742112714215e-06
2010-04-23,8.526246801920934e-07
2010-04-24,5.147890078660566e-06
2010-04-25,2.570049559835752e-06
2010-04-26,1.7194571455547702e-06
2010-04-27,8.52346317969932e-07
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,8.52346317969932e-07
2010-05-01,6.392446592190797e-06
2010-05-02,0.0009124104248252155
2010-05-03,3.370784087703707e-05
2010-05-04,0.0005542903633440956
2010-05-05,0.0550792974940801
2010-05-06,0.00028532490891925355
2010-05-07,1.906843508704234e-06
2010-05-08,1.7252061184080958e-06
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,1.7046927496267017e-06
2010-05-12,9.06293675050897e-06
2010-05-13,9.067987977380776e-07
2010-05-14,0.010631204661676438
2010-05-15,0.002373153627929041
2010-05-16,8.583068797918258e-07
2010-05-17,1.5530242712807425e-05
2010-05-18,4.9637404820028464e-05
2010-05-19,0.0002297339803081448
2010-05-20,8.583068797918258e-07
2010-05-21,8.523463748133508e-07
2010-05-22,0.0085805373238777
2010-05-23,0.0016225075822310798
2010-05-24,8.652270395741344e-07
2010-05-25,0.0023607833910796604
2010-05-26,0.011255164570659379
2010-05-27,1.501582431668605e-06
2010-05-28,0.00029031664637698627
2010-05-29,0.005048256001127696
2010-05-30,9.98630362041926e-06
2010-05-31,0.0
2010-06-01,8.52346317969932e-07
2010-06-02,0.00041919577929791084
2010-06-03,0.00028332850690118
2010-06-04,0.003964734455390283
2010-06-05,8.583068797918258e-07
2010-06-06,1.7046922948793508e-06
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.00010604863449536473
2010-06-10,0.00014937580642053637
2010-06-11,0.02502097411670798
2010-06-12,0.000517785268075039
2010-06-13,0.0020876372263580255
2010-06-14,0.060945057767932694
2010-06-15,0.010657636796013784
2010-06-16,0.01728460495754824
2010-06-17,0.07257439160747674
2010-06-18,0.030065516294059104
2010-06-19,0.044467088529619114
2010-06-20,0.002014308612123101
2010-06-21,0.02431418890572424
2010-06-22,0.023941426660952645
2010-06-23,0.04047458353507262
2010-06-24,0.011840700254384055
2010-06-25,2.139423600056034e-06
2010-06-26,8.490232517033292e-07
2010-06-27,4.5491476053569587e-07
2010-06-28,1.7195939108205494e-06
2010-06-29,0.0009908332663067316
2010-06-30,3.451937325800858e-05
2010-07-01,0.0006229164238692709
2010-07-02,0.0016346706676381856
2010-07-03,2.8521326625951138e-06
2010-07-04,0.036233978251222564
2010-07-05,0.018238199351436044
2010-07-06,0.04521153357059139
2010-07-07,0.01167530427544804
2010-07-08,0.04802993344048322
2010-07-09,0.0004253114684153411
2010-07-10,4.9752870744037035e-05
2010-07-11,0.016737969750064915
2010-07-12,4.4107436991680515e-07
2010-07-13,8.513521834174753e-07
2010-07-14,6.254446658811896e-07
2010-07-15,1.0953110140458887e-06
2010-07-16,2.58088101645626e-06
2010-07-17,0.0
2010-07-18,1.7128601825788792e-06
2010-07-19,8.460885396743834e-07
2010-07-20,0.020079652945810267
2010-07-21,0.028651152323822843
2010-07-22,6.489271385616722e-06
2010-07-23,0.019629253280709427
2010-07-24,0.015199502241808556
2010-07-25,1.407785813726304e-05
2010-07-26,8.879778646533558e-06
2010-07-27,0.013213947137663095
2010-07-28,3.6045656365863345e-06
2010-07-29,0.007046252847788317
2010-07-30,0.008457774685641614
2010-07-31,0.0025228924670447667
2010-08-01,8.268881652314785e-07
2010-08-02,4.410743663640915e-07
2010-08-03,1.731050815578783e-06
2010-08-04,6.351531557184818e-06
2010-08-05,0.00028886653598963184
2010-08-06,0.002871279597012883
2010-08-07,2.026264949883107e-05
2010-08-08,1.6397357731510525e-06
2010-08-09,0.0
2010-08-10,2.147500651972223e-06
2010-08-11,0.00014013754104657351
2010-08-12,0.0018650536820025698
2010-08-13,1.3688863334009203e-07
2010-08-14,4.261732051702438e-07
2010-08-15,0.003773908863412914
2010-08-16,0.025728635868783725
2010-08-17,0.04518086293986158
2010-08-18,0.007402250120183923
2010-08-19,4.351138045421976e-07
2010-08-20,1.2911351632283186e-06
2010-08-21,3.4004084242905405e-06
2010-08-22,0.012037444837129072
2010-08-23,0.005263129836410532
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.01836904822842128
2010-08-27,0.035851682141675785
2010-08-28,0.04819476503436848
2010-08-29,1.9411010252294555e-05
2010-08-30,0.007441803055180802
2010-08-31,0.0004675772230503923
2010-09-01,1.9865015805777857e-05
2010-09-02,0.0010283195366293696
2010-09-03,0.001058871463193732
2010-09-04,1.9746311412961667e-06
2010-09-05,1.2755393754559918e-06
2010-09-06,0.0
2010-09-07,8.583068833445395e-07
2010-09-08,4.351138045421976e-07
2010-09-09,0.00020935585942821652
2010-09-10,4.7440144884357156e-05
2010-09-11,2.263461129140046e-06
2010-09-12,0.005185046539388699
2010-09-13,0.00016426302608667774
2010-09-14,0.0017932822643700291
2010-09-15,0.004438486586066621
2010-09-16,1.7070842243240697e-05
2010-09-17,1.2878290363005362e-06
2010-09-18,2.397886811615412e-05
2010-09-19,7.811239210225767e-06
2010-09-20,0.00047746894763850693
2010-09-21,0.0005951026233576112
2010-09-22,6.485945087368206e-05
2010-09-23,0.0008792351859098082
2010-09-24,1.8859763667162537e-06
2010-09-25,0.0010481805911598775
2010-09-26,0.0010706681316181763
2010-09-27,0.008754178730106548
2010-09-28,0.0001183786633989365
2010-09-29,4.351138045421976e-07
2010-09-30,0.000589204895289345
2010-10-01,8.925036845770807e-07
2010-10-02,3.0159944799379446e-06
2010-10-03,1.3819753757300117e-05
2010-10-04,0.00020885564302616178
2010-10-05,0.0005212237409500246
2010-10-06,0.0008880048317011596
2010-10-07,5.018787797102265e-06
2010-10-08,8.511502187502629e-07
2010-10-09,0.0
2010-10-10,1.284479992591514e-06
2010-10-11,0.0
2010-10-12,0.0012451003162524657
2010-10-13,0.001954596738069779
2010-10-14,0.003291099657412545
2010-10-15,0.0022645217886516334
2010-10-16,1.2889834124507615e-06
2010-10-17,2.569868229329586e-06
2010-10-18,3.033467258307872e-05
2010-10-19,2.6558537082549315e-05
2010-10-20,0.002060768159667031
2010-10-21,0.0014091588683047536
2010-10-22,0.004523607363659598
2010-10-23,0.0014873417332976608
2010-10-24,1.2880664760783567e-07
2010-10-25,4.4107436991680515e-07
2010-10-26,4.152054503315248e-05
2010-10-27,0.01399497218043241
2010-10-28,0.024410669328802724
2010-10-29,0.0187074108648881
2010-10-30,0.0011307406223199055
2010-10-31,1.716613667213096e-06
2010-11-01,4.351138045421976e-07
2010-11-02,1.7493660064794035e-05
2010-11-03,0.0007975882916627859
2010-11-04,8.52346317969932e-07
2010-11-05,2.1457663024193607e-06
2010-11-06,0.0007752274929416826
2010-11-07,0.027820409010598915
2010-11-08,0.0010479050672610702
2010-11-09,1.2312905263092557e-05
2010-11-10,2.1464811652549542e-06
2010-11-11,0.0
2010-11-12,0.0
2010-11-13,1.1204662919818915e-06
2010-11-14,6.461648616339525e-06
2010-11-15,4.955656447510934e-05
2010-11-16,0.0001001649990941695
2010-11-17,0.0
2010-11-18,0.0050283595666997275
2010-11-19,0.0011601123264230679
2010-11-20,0.0006302617362987388
2010-11-21,0.006514800818412738
2010-11-22,2.172311483803442e-05
2010-11-23,0.0
2010-11-24,1.2934207802572928e-06
2010-11-25,2.157688072657038e-06
2010-11-26,2.1399318939074874e-06
2010-11-27,6.543125136423919e-06
2010-11-28,3.6876079945105335e-06
2010-11-29,1.290339534565554e-06
2010-11-30,8.523463748133508e-07
2010-12-01,2.4489426789579616e-06
2010-12-02,4.860342501468934e-05
2010-12-03,1.5586968190666636e-05
2010-12-04,8.52346317969932e-07
2010-12-05,2.5860198320515337e-06
2010-12-06,0.0008968402267499695
2010-12-07,0.0015991791672958998
2010-12-08,4.261732051702438e-07
2010-12-09,6.678099887498535e-06
2010-12-10,0.010033711055982776
2010-12-11,0.031169198812346307
2010-12-12,2.9763931932285555e-06
2010-12-13,4.351138045421976e-07
2010-12-14,2.311902428804603e-06
2010-12-15,0.00045720966444879056
2010-12-16,0.0008172611058718843
2010-12-17,0.00540740257602627
2010-12-18,1.0386867038274216e-05
2010-12-19,4.351138045421976e-07
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,3.220729741920199e-05
2010-12-23,0.00011843441560335647
2010-12-24,8.52346317969932e-07
2010-12-25,0.0
2010-12-26,8.583068051848386e-07
2010-12-27,7.172762337377515e-07
2010-12-28,0.0002535862437635626
2010-12-29,0.0007589626614648204
2010-12-30,0.001630356857309395
2010-12-31,7.650478401297208e-05
2011-01-01,6.646624963889472e-06
2011-01-02,0.0026248603553299444
2011-01-03,0.0005608386911678851
2011-01-04,0.007705707772298462
2011-01-05,5.203889583204415e-06
2011-01-06,0.001023767711751131
2011-01-07,0.0004065346370293039
2011-01-08,4.261732051702438e-07
2011-01-09,5.424952092687941e-05
2011-01-10,2.381147075762567e-06
2011-01-11,8.583068620282575e-07
2011-01-12,8.524980330548715e-07
2011-01-13,8.553266184208042e-07
2011-01-14,2.5196313626403968e-06
2011-01-15,2.1349205781007186e-06
2011-01-16,0.02523717405268653
2011-01-17,1.2874602930423862e-06
2011-01-18,2.7004288409803534e-05
2011-01-19,0.008465667475199121
2011-01-20,1.2904405366498395e-06
2011-01-21,8.617463080895504e-07
2011-01-22,2.148747398678097e-06
2011-01-23,1.1900218411891867e-06
2011-01-24,0.0008571001432709775
2011-01-25,0.0028183372848329166
2011-01-26,0.00030030608166953243
2011-01-27,1.293420723413874e-06
2011-01-28,8.52346317969932e-07
2011-01-29,1.2943344813720614e-06
2011-01-30,4.351138045421976e-07
2011-01-31,2.9765902837171178e-05
2011-02-01,0.0
2011-02-02,8.570710861022235e-07
2011-02-03,4.995171283461155e-07
2011-02-04,2.1340592866181396e-06
2011-02-05,8.583068797918258e-07
2011-02-06,0.0
2011-02-07,6.048759625967143e-06
2011-02-08,0.0009703613437711852
2011-02-09,0.0019777685403710166
2011-02-10,0.0003899682547926667
2011-02-11,0.012038537051536215
2011-02-12,0.021807754309535948
2011-02-13,0.0023259505376977433
2011-02-14,0.0
2011-02-15,6.697642498824342e-06
2011-02-16,0.0004449864461625789
2011-02-17,6.7075430336645095e-06
2011-02-18,9.459963958545551e-07
2011-02-19,0.00021243095397949221
2011-02-20,2.4870867027317926e-05
2011-02-21,1.6759511764976812e-06
2011-02-22,2.0569259832548542e-05
2011-02-23,8.52346317969932e-07
2011-02-24,0.0008279181132882328
2011-02-25,2.159888765618234e-06
2011-02-26,8.632939625385916e-07
2011-02-27,8.52346317969932e-07
2011-02-28,0.0
2011-03-01,1.2803027971131087e-06
2011-03-02,1.288683449729433e-06
2011-03-03,1.2755393754559918e-06
2011-03-04,1.2904405366498395e-06
2011-03-05,0.0002171591141483863
2011-03-06,3.0538894357395025e-05
2011-03-07,4.995171283461155e-07
