Yr,Mon,Aportante 24
1996,9,8.535931206096961
1996,10,10.496446324857345
1996,11,13.719027050900763
1996,12,16.006010841747525
1997,1,17.451025246657707
1997,2,16.81603471426928
1997,3,16.891651649280107
1997,4,13.394674651349192
1997,5,9.782675703732252
1997,6,5.545375006142422
1997,7,6.144738326063475
1997,8,7.008893612774784
1997,9,8.212895287755202
1997,10,8.285192936924659
1997,11,11.72863762860743
1997,12,15.178177197740638
1998,1,17.35141981546161
1998,2,17.23268704529761
1998,3,14.739108213360453
1998,4,11.015655013468347
1998,5,9.625520317646533
1998,6,6.252904686641159
1998,7,5.7595621810017406
1998,8,5.407459342885261
1998,9,7.097724148831958
1998,10,12.52034304198736
1998,11,13.74549392637664
1998,12,16.809150338202357
1999,1,18.581437223163164
1999,2,17.982581379523424
1999,3,13.782936162224075
1999,4,11.822536601221145
1999,5,9.014193596344853
1999,6,6.087374467971358
1999,7,3.9125596718037627
1999,8,6.31958965333115
1999,9,7.117056089585333
1999,10,11.116757195491402
1999,11,13.86456496650402
1999,12,15.943378550830232
2000,1,17.196331730356235
2000,2,15.25985746151855
2000,3,13.651177435528098
2000,4,11.773910365773474
2000,5,7.999674289339623
2000,6,5.52790134617544
2000,7,3.680107054970108
2000,8,5.8264644768048015
2000,9,6.596460261457878
2000,10,10.633079006128526
2000,11,12.502152217107664
2000,12,16.0971118276762
2001,1,16.358153178757902
2001,2,17.598573078763025
2001,3,15.375838268931602
2001,4,10.70205698551814
2001,5,7.567347782040201
2001,6,5.341975885054296
2001,7,5.459591049511744
2001,8,6.677867556685783
2001,9,7.406095155253922
2001,10,11.65951033205073
2001,11,11.983940488262931
2001,12,19.001590120680987
2002,1,18.44510302968115
2002,2,18.316027419144632
2002,3,13.081336177393553
2002,4,9.70261519280939
2002,5,7.567151717494141
2002,6,3.7500931001534923
2002,7,5.057393069631246
2002,8,6.382701198457539
2002,9,6.993103253168272
2002,10,9.077903010709463
2002,11,11.71789638713841
2002,12,15.551297961402668
2003,1,17.648467637117108
2003,2,16.69517265464259
2003,3,16.893694148676445
2003,4,11.780209211964404
2003,5,8.390896085042868
2003,6,7.640308306125974
2003,7,4.269189797073125
2003,8,6.426332601987383
2003,9,8.16932968737217
2003,10,11.0561951528166
2003,11,13.31294166620529
2003,12,13.924712201903048
2004,1,19.017510265819055
2004,2,18.22227687005477
2004,3,15.871266175392293
2004,4,10.395286643092504
2004,5,8.706169907899266
2004,6,6.093327200217345
2004,7,5.444167263529266
2004,8,6.514898813033483
2004,9,8.081795555212011
2004,10,9.413037232833176
2004,11,12.393855854722347
2004,12,15.395453089918021
2005,1,17.152846768703853
2005,2,19.18431770539115
2005,3,14.532895635184275
2005,4,11.567785156055436
2005,5,6.001766712653421
2005,6,6.089205441362026
2005,7,5.877667687932387
2005,8,6.166732759642173
2005,9,7.031224713907477
2005,10,9.982340621343099
2005,11,13.635194056151363
2005,12,15.391780101628854
2006,1,17.748826216508235
2006,2,18.48382015109155
2006,3,14.123910469675195
2006,4,11.746228665906017
2006,5,9.149872106373607
2006,6,6.983197599247774
2006,7,6.003525097122633
2006,8,6.087705826149943
2006,9,7.745455898917214
2006,10,9.484023826420241
2006,11,12.91474995048543
2006,12,14.649432087129526
2007,1,17.621486391954818
2007,2,15.402704414662537
2007,3,14.682324410459898
2007,4,10.310066957942809
2007,5,7.249880915412689
2007,6,3.0969832894580236
2007,7,2.5929880942068166
2007,8,2.4124069037018216
2007,9,6.843797744514802
2007,10,9.521371873169414
2007,11,12.949380233987029
2007,12,16.079288781023365
2008,1,18.73384473199843
2008,2,19.05624501408215
2008,3,15.441848751991415
2008,4,11.09725389324251
2008,5,7.9853687512986085
2008,6,4.890567514805184
2008,7,5.789328597963333
2008,8,4.977455350773994
2008,9,8.185264790644396
2008,10,10.476595674484827
2008,11,15.140649949092904
2008,12,17.876592999019067
2009,1,19.260383114544993
2009,2,17.369689085705033
2009,3,16.952314716206672
2009,4,13.59139865638997
2009,5,9.226450606046399
2009,6,6.142155511435703
2009,7,4.051524582191632
2009,8,5.977213120859744
2009,9,6.376241037406999
2009,10,9.448652729886419
2009,11,9.702101102596203
2009,12,14.593576906144733
2010,1,17.603418303620344
2010,2,15.690617640329265
2010,3,15.948364352423482
2010,4,11.278459069507335
2010,5,8.610276968256812
2010,6,5.699019971614746
2010,7,2.1479743570199616
2010,8,4.6807048119125625
2010,9,7.072466320809099
2010,10,9.857435536565333
2010,11,12.78082650294067
2010,12,14.405977977522014
2011,1,17.281510908482232
2011,2,17.337296889853803
2011,3,14.003555816766038
2011,4,10.895920099977616
2011,5,8.785791150111038
2011,6,5.143149421080466
2011,7,3.2181819363706268
2011,8,4.5404669122344785
2011,9,7.727544230407318
2011,10,9.640733608727999
2011,11,13.044404234477952
2011,12,17.997457870209075
2012,1,18.33368906962187
2012,2,16.561217051107633
2012,3,15.831389477247512
2012,4,11.89029667790038
2012,5,9.330490587175007
2012,6,7.034458607880367
2012,7,3.8763048179057478
2012,8,5.4832372624723575
2012,9,9.181249616098285
2012,10,9.595434945125191
2012,11,13.607554265840463
2012,12,12.8402979953147
2013,1,19.183501019974642
2013,2,16.765727141497166
2013,3,14.493427055180064
2013,4,12.039649699685356
2013,5,7.665935659383365
2013,6,6.0520472896555475
2013,7,5.522307256035958
2013,8,5.3508054686543005
2013,9,6.712510305588864
2013,10,10.605586830917844
2013,11,13.105934251809629
2013,12,17.832998205622346
2014,1,18.188437267823247
2014,2,16.50255619826305
2014,3,14.61558315869513
2014,4,10.23356505916854
2014,5,8.500657638678888
2014,6,4.668483120235578
2014,7,4.763626818267767
2014,8,7.289113831112445
2014,9,7.526975637272642
2014,10,11.298903490453483
2014,11,12.909163602540673
2014,12,15.79481014780913
2015,1,18.99180469496133
2015,2,18.219256642719074
2015,3,17.071715118190355
2015,4,12.973012405492796
2015,5,8.592814042676252
2015,6,5.92792835860962
2015,7,5.274349584971162
2015,8,6.454047179831491
2015,9,7.197855539096054
2015,10,8.777424324771289
2015,11,12.308738845033076
2015,12,16.35160137568539
2016,1,18.597104163315237
2016,2,18.275338246626063
2016,3,17.30424996047725
2016,4,10.751624911643603
2016,5,9.618031218307067
2016,6,6.191168129856692
2016,7,5.878303521578459
2016,8,7.22265268961587
2016,9,10.346013954384944
2016,10,10.808957101562044
2016,11,14.515149688373299
2016,12,16.084300248273678
2017,1,19.477937771457448
2017,2,18.54870216226692
2017,3,14.805731838232361
2017,4,11.149817830834479
2017,5,7.564512848042966
2017,6,4.6897343157853015
2017,7,4.382427204615624
2017,8,4.776034277128076
2017,9,7.352651089527569
2017,10,8.714274223498478
2017,11,12.88033379726727
2017,12,17.033608086887114
2018,1,18.231457504468835
2018,2,18.64430794734494
2018,3,14.508775516861704
2018,4,11.552231250825457
2018,5,8.514315955802374
2018,6,4.484231117470927
2018,7,4.882047993582489
2018,8,5.874704991499868
2018,9,8.446891325375645
2018,10,9.549489516176436
2018,11,12.89673882121383
2018,12,15.963655682070737
2019,1,17.51078414426121
2019,2,19.01792771743669
2019,3,15.389676317604653
2019,4,12.49969361206223
2019,5,8.482902578430867
2019,6,5.27299860170848
2019,7,5.069470763950392
2019,8,6.740856123718686
2019,9,7.5835075180387435
2019,10,9.595029596388883
2019,11,14.260762054846396
2019,12,16.927837033728224
2020,1,19.155369735709712
2020,2,18.20354534901759
2020,3,17.047036039129523
2020,4,13.341170475652348
2020,5,9.670029099193926
2020,6,5.332773374686099
2020,7,4.703616503670673
2020,8,5.341462672889406
2020,9,7.84702891469658
2020,10,10.462620250985026
2020,11,14.421597805266401
2020,12,16.100991364372703
2021,1,17.81563154382303
2021,2,17.25548513346962
2021,3,16.07262298856989
2021,4,12.490847589322584
2021,5,8.120683770370533
2021,6,6.862396665131882
2021,7,5.568918403452017
2021,8,6.373395160424252
2021,9,7.507213424724341
2021,10,10.551676949525131
2021,11,14.163604336097592
2021,12,17.603223310928172
2022,1,17.374854049131272
2022,2,17.5383758199485
2022,3,14.942307902887023
2022,4,10.227954450721938
2022,5,7.658864258971789
2022,6,5.405588266410916
2022,7,3.8775932058505873
2022,8,5.715599904093153
2022,9,7.53877868409154
2022,10,9.92680487099011
2022,11,15.557482839977013
2022,12,17.767683558848205
2023,1,18.45897519814156
2023,2,19.468192891233343
2023,3,17.13897802862948
2023,4,12.960130529629566
2023,5,8.851536847926013
2023,6,7.362108149294045
2023,7,6.071368314937047
2023,8,6.804332421617346
2023,9,6.911152190328323
2023,10,8.676163257406074
