Yr,Mon,Aportante 19
2001,10,38.82843236572201
2001,11,49.32166581622902
2001,12,1.078873781615528
2002,1,13.905042058183174
2002,2,185.65434221387244
2002,3,193.6410532128999
2002,4,80.01450235265685
2002,5,318.34439610781425
2002,6,312.9986893893028
2002,7,239.1234508208763
2002,8,557.4498959319591
2002,9,151.30618367643154
2002,10,275.54585901631776
2002,11,88.92104513148087
2002,12,34.070177684234515
2003,1,32.65828764562758
2003,2,0.14400230121580648
2003,3,4.541333834953745
2003,4,25.07803314956532
2003,5,156.8469720571629
2003,6,441.13514920009214
2003,7,177.38124094729767
2003,8,120.09357042412027
2003,9,147.86339755681806
2003,10,130.19557865737804
2003,11,91.82195253337552
2003,12,34.65705611305424
2004,1,5.503905735906479
2004,2,12.889951096798887
2004,3,73.27833237458802
2004,4,239.3500709567527
2004,5,43.72154927562672
2004,6,316.2905991972941
2004,7,366.1124569415461
2004,8,107.00593694601609
2004,9,190.81970834320182
2004,10,154.10298634276296
2004,11,101.82213278693119
2004,12,51.302930659250244
2005,1,7.480160793747233
2005,2,0.9145144564008195
2005,3,28.09139843882793
2005,4,15.885855771084895
2005,5,581.0219564033711
2005,6,454.0472501185905
2005,7,403.631490448027
2005,8,458.45353001326805
2005,9,66.41697027486816
2005,10,41.13625050509664
2005,11,92.3517879246165
2005,12,77.78076021036952
2006,1,31.261862949424227
2006,2,21.891739511942678
2006,3,8.910113097250445
2006,4,137.59086419621227
2006,5,200.63770354260708
2006,6,518.8046379638137
2006,7,518.5336047140107
2006,8,309.47092062474604
2006,9,110.63820227919001
2006,10,177.78105885056215
2006,11,17.414553968684235
2006,12,110.89427467697928
2007,1,26.123783918762634
2007,2,106.65195173924823
2007,3,45.29959082161334
2007,4,89.68986391452857
2007,5,47.54777293070543
2007,6,167.2402863924411
2007,7,354.35002030788604
2007,8,168.26599858963857
2007,9,92.9899674782313
2007,10,41.64032550078925
2007,11,10.89027556321265
2007,12,20.395773569095024
2008,1,16.80174332007975
2008,2,20.059475814338267
2008,3,26.906701919585505
2008,4,106.93610606602932
2008,5,662.8510670302563
2008,6,194.9037655659603
2008,7,261.58171782413837
2008,8,384.3620882301576
2008,9,74.1182567539651
2008,10,41.422125569272346
2008,11,16.767223485046543
2008,12,23.000274303533917
2009,1,3.6308015895619
2009,2,20.453983777961636
2009,3,3.661147976799611
2009,4,58.58635188515711
2009,5,378.57625295767775
2009,6,313.47505450603495
2009,7,234.7675506095392
2009,8,291.25713725661376
2009,9,157.8776699496765
2009,10,136.69701549839095
2009,11,102.56219377503908
2009,12,11.833265533972607
2010,1,10.511970132767798
2010,2,50.7816876383696
2010,3,5.740830022069703
2010,4,9.213017262822916
2010,5,98.79176685510713
2010,6,353.2543685808693
2010,7,276.5525092011308
2010,8,205.88392250873895
2010,9,27.555565006443977
2010,10,74.7496310776612
2010,11,41.75783303645583
2010,12,48.597071822537615
2011,1,44.96011269907224
2011,2,37.32879944303819
2011,3,70.91757438845956
2011,4,143.00162409610414
2011,5,65.12488349611405
2011,6,331.4750875701007
2011,7,261.9380136107799
2011,8,420.1804284402281
2011,9,125.04372030326338
2011,10,36.759566718578924
2011,11,55.84656112832252
2011,12,4.427351437140284
2012,1,22.013911077517896
2012,2,134.44442794832344
2012,3,7.360402740200308
2012,4,23.6635761615778
2012,5,309.9768690624557
2012,6,354.8572118922941
2012,7,100.13343913773153
2012,8,185.8928494951072
2012,9,31.070596883416222
2012,10,111.10943921414248
2012,11,86.55786877754282
2012,12,228.78864990152374
2013,1,13.57726921414491
2013,2,60.310698256898455
2013,3,10.935435263298755
2013,4,21.13365324126761
2013,5,350.80643078742503
2013,6,229.20057810024664
2013,7,240.83910944197058
2013,8,211.33729356510764
2013,9,168.82208786607504
2013,10,77.43754386904507
2013,11,25.187965230180428
2013,12,0.39127297477028883
2014,1,21.779155897149494
2014,2,18.893653023816306
2014,3,52.05176433412294
2014,4,44.67415972332093
2014,5,221.10219914052388
2014,6,365.1083019404056
2014,7,338.61355029887653
2014,8,280.4973719871163
2014,9,248.7934658295774
2014,10,46.79233761127878
2014,11,12.82063552500964
2014,12,50.29360525192628
2015,1,0.5911656192729176
2015,2,2.5991328789129695
2015,3,6.736586097719573
2015,4,30.488438062263697
2015,5,121.98260105069585
2015,6,224.20822271978403
2015,7,431.1882794268011
2015,8,494.8809144390321
2015,9,169.11591960843256
2015,10,181.12371909932807
2015,11,43.311330121112405
2015,12,5.805313937191032
2016,1,24.068885896343925
2016,2,12.82349982668736
2016,3,1.3811663130062095
2016,4,239.94878065183187
2016,5,103.67750131228968
2016,6,18.396234885595852
2016,7,292.7510371404188
2016,8,165.62277206006755
2016,9,49.634386581988394
2016,10,154.6856455351842
2016,11,29.307621018858253
2016,12,46.378463154911984
2017,1,16.318997255893795
2017,2,29.207465334116897
2017,3,39.221765106691734
2017,4,92.35636988582
2017,5,195.85736974737173
2017,6,394.8915158678322
2017,7,182.13183697521922
2017,8,368.2449812374307
2017,9,131.19523001847648
2017,10,167.004985583428
2017,11,91.35410769973556
2017,12,12.273754161280856
2018,1,20.40531557705761
2018,2,12.266464854743097
2018,3,71.20179638760122
2018,4,156.66682989878518
2018,5,138.95198090479545
2018,6,198.0682002445982
2018,7,130.3237237445914
2018,8,142.85042426291673
2018,9,280.2819983449991
2018,10,159.2418477599854
2018,11,103.15411434382958
2018,12,35.229988699313125
2019,1,29.152025830927872
2019,2,10.848196738343546
2019,3,9.080873140156438
2019,4,22.35346244754014
2019,5,262.33335606028476
2019,6,346.1245213502858
2019,7,138.1115955249104
2019,8,117.59420436810977
2019,9,110.48440790926423
2019,10,72.45256046873585
2019,11,23.81422915751184
2019,12,15.76842253801625
2020,1,16.581556485657664
2020,2,6.400964046029759
2020,3,0.10087628082189327
2020,4,81.01942135418801
2020,5,73.42345487953462
2020,6,521.2306136231732
2020,7,407.49649022857307
2020,8,156.45470047640143
2020,9,60.57354055688363
2020,10,32.17743763889611
2020,11,8.355146156020256
2020,12,35.53607812261783
2021,1,122.45148258938288
2021,2,12.023084609061511
2021,3,11.626549147290408
2021,4,46.95364746568822
2021,5,222.41623558365768
2021,6,200.4114189494247
2021,7,64.53808339227821
2021,8,297.87452400791534
2021,9,120.71499169439853
2021,10,34.13748344522072
2021,11,10.952867296090092
2021,12,26.583786214114404
2022,1,11.151082861523568
2022,2,23.265144289513746
2022,3,9.956608607051441
2022,4,257.62531271915554
2022,5,115.21903261651853
2022,6,239.40242538059582
2022,7,387.23644109097205
2022,8,176.65616722420492
2022,9,79.0828765590731
2022,10,58.9135477342949
2022,11,59.48390428943599
2022,12,4.105339871898432
2023,1,6.011060193788353
2023,2,0.2844768472591466
2023,3,2.5735401504006505
2023,4,141.6512374200382
2023,5,150.16503023111417
2023,6,738.7195383964659
2023,7,294.12029971950824
2023,8,536.0440109706303
2023,9,350.70469431991495
2023,10,2.616545896493636
