Nodes and Reaches,CA_Alcantarilla   0 \ Headflow,CA_Bellavista Alto   0 \ Headflow,CA_Calderon   0 \ Headflow,CA_Camarote   0 \ Headflow,CA_Cocinera   0 \ Headflow,CA_Cuz Cuz   0 \ Headflow,CA_Del Medio o Bellavista Bajo   0 \ Headflow,CA_El Aguita   0 \ Headflow,CA_El Bajo   0 \ Headflow,CA_El Bato o El Cato   0 \ Headflow,CA_El Durazno   0 \ Headflow,CA_El Macal   0 \ Headflow,CA_El Peumo   0 \ Headflow,CA_El Silo   0 \ Headflow,CA_Escorial   0 \ Headflow,CA_Higuera   0 \ Headflow,CA_Hospital   0 \ Headflow,CA_Inquilino o Del Bajo   0 \ Headflow,CA_La Montana   0 \ Headflow,CA_Las Bellacas   0 \ Headflow,CA_Las Juntas   0 \ Headflow,CA_Las Juntas_El Maiten   0 \ Headflow,CA_Las Peras   0 \ Headflow,CA_Las Salinas   0 \ Headflow,CA_Los Gonzalez   0 \ Headflow,CA_Los Perales   0 \ Headflow,CA_Los Sauces   0 \ Headflow,CA_Mala Ladera   0 \ Headflow,CA_Molino Carcamo   0 \ Headflow,CA_Molino El Peral   0 \ Headflow,CA_Pelados   0 \ Headflow,CA_Pichicaven   0 \ Headflow,CA_Plantacion   0 \ Headflow,CA_Poblacion Los Guindos   0 \ Headflow,CA_Potrero Nuevo   0 \ Headflow,CA_Rodado   0 \ Headflow,CA_San Isidro   0 \ Headflow,CA_San Javier   0 \ Headflow,CA_San Jorge   0 \ Headflow,CA_San Patricio   0 \ Headflow,CA_Santa Isabel   0 \ Headflow,CA_Santa Margot   0 \ Headflow,CA_Santa Olga   0 \ Headflow,CA_Turbina   0 \ Headflow,CA_Vega de Cesped   0 \ Headflow,CA_Zepedino   0 \ Headflow,CL_1   0 \ Headflow,CL_2   0 \ Headflow,Estero Caren   0 \ Headflow,Rio Illapel   0 \ Headflow
ago-00,0.00357046,0.0402037,0.00369945,0.00553624,0.00189875,0.0585651,0.0236585,0.00357271,0.00351628,0,0.00125932,0.00256157,0.00143105,0.0226078,0.0195709,0.0381516,0.0436236,0.05832,0.000715523,0.0803825,0.00947812,0.00367563,0,0.0175754,0.00129612,0.00138709,0.00357271,0.0663078,0.270708,0.0203021,0,0.000882418,0.0100123,0.0560157,0.0142951,0.00409633,0.0238704,0.00277827,0.00443927,0.010751,0.02289,0.0135262,0.0173025,0.069369,0.00128643,0.00882152,0,0,0.378398,2.08163
sept-00,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0.193,1.45125,0.643499,2.99215
oct-00,0.00509978,0.057424,0.00528402,0.00790755,0.00270199,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.7699,6.84536
nov-00,0.00509978,0.057424,0.00528402,0.00790755,0.00269591,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.9745,7.53854
dic-00,0.00509978,0.057424,0.00528402,0.00790755,0.00269538,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.9151,7.23779
ene-01,0.00494317,0.0556606,0.00512175,0.00766472,0.00261466,0.0810812,0.0327543,0.00494629,0.00486817,0,0.00174348,0.0035464,0.00198123,0.0312996,0.0270952,0.0528195,0.0603953,0.0807419,0.000990615,0.111287,0.0131221,0.00508878,0,0.0243325,0.00179443,0.00192037,0.00494629,0.0918007,0.374786,0.0281075,0,0.00122167,0.0138616,0.0775517,0.019791,0.00567122,0.0330476,0.00384642,0.00614601,0.0148844,0.0316904,0.0187266,0.0239546,0.0960388,0.00178101,0.0122131,0,0,0.668799,2.88194
feb-01,0.00302279,0.0340369,0.00313199,0.00468704,0.00160165,0.0495818,0.0200295,0.0030247,0.00297692,0,0.00106615,0.00216865,0.00121154,0.01914,0.0165689,0.0322996,0.0369322,0.0493743,0.000605769,0.0680527,0.00802427,0.00311183,0,0.0148795,0.00109731,0.00117432,0.0030247,0.0561369,0.229185,0.017188,0,0.000747064,0.00847649,0.0474235,0.0121023,0.003468,0.0202089,0.00235212,0.00375834,0.00910193,0.0193789,0.0114514,0.0146485,0.0587285,0.0010891,0.00746839,0,0,0.3157,1.76233
mar-01,0.00274719,0.0309336,0.00284643,0.0042597,0.00145893,0.0450612,0.0182033,0.00274892,0.0027055,0,0.000968948,0.00197093,0.00110108,0.0173949,0.0150583,0.0293547,0.0335649,0.0448727,0.000550538,0.061848,0.00729266,0.00282811,0,0.0135229,0.000997261,0.00106725,0.00274892,0.0510186,0.208289,0.0156209,0,0.000678951,0.00770365,0.0430997,0.0109989,0.00315181,0.0183664,0.00213766,0.00341567,0.00827206,0.0176121,0.0104074,0.0133129,0.0533739,0.000989806,0.00678746,0.0401997,0.2193,0.2805,1.60165
abr-01,0.00237618,0.0267561,0.00246203,0.00368443,0.00126346,0.0389758,0.015745,0.00237768,0.00234013,0,0.000838093,0.00170476,0.000952378,0.0150458,0.0130247,0.0253904,0.029032,0.0388127,0.000476189,0.0534955,0.0063078,0.00244618,0,0.0116966,0.000862583,0.000923122,0.00237768,0.0441286,0.18016,0.0135113,0,0.00058726,0.00666328,0.0372791,0.00951353,0.00272616,0.015886,0.00184897,0.00295439,0.00715493,0.0152336,0.00900186,0.011515,0.0461659,0.000856134,0.00587083,0,0,0.1837,1.38535
may-01,0.00235675,0.0265372,0.00244189,0.0036543,0.00126598,0.038657,0.0156162,0.00235824,0.00232099,0,0.000831239,0.00169082,0.000944589,0.0149227,0.0129182,0.0251827,0.0287946,0.0384953,0.000472295,0.053058,0.00625621,0.00242617,0,0.011601,0.000855528,0.000915572,0.00235824,0.0437677,0.178686,0.0134008,0,0.000582457,0.00660879,0.0369743,0.00943573,0.00270386,0.0157561,0.00183385,0.00293023,0.00709642,0.015109,0.00892824,0.0114208,0.0457883,0.000849132,0.00582281,0.0657997,0.425698,0.1793,1.37402
jun-01,0.00190625,0.0214645,0.00197511,0.00295576,0.00101628,0.0312675,0.0126311,0.00190745,0.00187732,0,0.000672344,0.00136761,0.000764027,0.0120702,0.0104488,0.0203689,0.0232904,0.0311367,0.000382014,0.0429157,0.00506031,0.0019624,0,0.0093834,0.00069199,0.000740557,0.00190745,0.0354013,0.14453,0.0108392,0,0.000471118,0.00534549,0.0299065,0.00763205,0.00218701,0.0127442,0.0014833,0.0023701,0.00573991,0.0122208,0.00722157,0.00923769,0.0370357,0.000686817,0.00470976,0,0,0.0835999,1.11137
jul-01,0.00219422,0.0247071,0.00227349,0.00340228,0.00117867,0.035991,0.0145392,0.0021956,0.00216092,0,0.000773912,0.00157421,0.000879445,0.0138935,0.0120272,0.023446,0.0268088,0.0358404,0.000439723,0.0493988,0.00582475,0.00225885,0,0.0108009,0.000796526,0.00085243,0.0021956,0.0407493,0.166363,0.0124766,0,0.000542287,0.00615301,0.0344243,0.00878499,0.00251739,0.0146695,0.00170738,0.00272814,0.00660701,0.014067,0.0083125,0.0106332,0.0426305,0.000790571,0.00542124,0.23188,1.76472,0.1452,1.27926
ago-01,0.00361109,0.0406612,0.00374155,0.00559924,0.00193978,0.0592316,0.0239277,0.00361337,0.0035563,0,0.00127365,0.00259072,0.00144733,0.0228651,0.0197936,0.0385858,0.0441201,0.0589837,0.000723666,0.0812973,0.00958598,0.00371746,0,0.0177754,0.00131087,0.00140287,0.00361337,0.0670624,0.273789,0.0205331,0,0.00089246,0.0101262,0.0566532,0.0144577,0.00414295,0.024142,0.00280989,0.0044898,0.0108734,0.0231505,0.0136802,0.0174994,0.0701584,0.00130107,0.00892191,0.0793996,0.535349,0.384999,2.10532
sept-01,0.0039821,0.0448388,0.00412596,0.00617451,0.00211516,0.065317,0.026386,0.00398461,0.00392167,0,0.00140451,0.00285689,0.00159603,0.0252142,0.0218272,0.0425501,0.048653,0.0650437,0.000798015,0.0896497,0.0105708,0.00409939,0,0.0196017,0.00144555,0.001547,0.00398461,0.0739524,0.301918,0.0226427,0,0.000984151,0.0111666,0.0624737,0.0159431,0.0045686,0.0266224,0.00309858,0.00495108,0.0119905,0.025529,0.0150857,0.0192973,0.0773665,0.00143474,0.00983854,0.037,0.1935,0.450999,2.32162
oct-01,0.00509978,0.057424,0.00528402,0.00790755,0.00270202,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0.0322,0.1548,1.0197,4.22506
nov-01,0.00509978,0.057424,0.00528402,0.00790755,0.00269591,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.2606,5.05008
dic-01,0.00509978,0.057424,0.00528402,0.00790755,0.00269538,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,0.970199,3.93974
ene-02,0.00351393,0.0395671,0.00364087,0.00544858,0.00185857,0.0576378,0.0232839,0.00351614,0.00346061,0,0.00123938,0.00252101,0.00140839,0.0222498,0.019261,0.0375475,0.0429329,0.0573966,0.000704194,0.0791097,0.00932804,0.00361743,0,0.0172971,0.0012756,0.00136512,0.00351614,0.0652579,0.266422,0.0199806,0,0.000868446,0.00985374,0.0551288,0.0140687,0.00403147,0.0234924,0.00273428,0.00436898,0.0105808,0.0225276,0.013312,0.0170285,0.0682706,0.00126606,0.00868184,0,0,0.428999,2.04867
feb-02,0.00250692,0.0282281,0.00259749,0.00388714,0.00132825,0.0411202,0.0166113,0.0025085,0.00246888,0,0.000884204,0.00179855,0.00100478,0.0158735,0.0137413,0.0267873,0.0306293,0.0409481,0.000502388,0.0564388,0.00665485,0.00258076,0,0.0123402,0.000910041,0.000973911,0.0025085,0.0465565,0.190072,0.0142547,0,0.00061957,0.00702989,0.0393302,0.010037,0.00287615,0.01676,0.0019507,0.00311694,0.00754859,0.0160717,0.00949713,0.0121485,0.0487059,0.000903237,0.00619383,0,0,0.2288,1.46157
mar-02,0.00208822,0.0235135,0.00216366,0.00323792,0.00110846,0.0342523,0.0138369,0.00208953,0.00205653,0,0.000736525,0.00149816,0.00083696,0.0132224,0.0114462,0.0223133,0.0255137,0.034109,0.00041848,0.0470124,0.00554336,0.00214973,0,0.0102791,0.000758047,0.000811249,0.00208953,0.0387807,0.158326,0.0118739,0,0.00051609,0.00585576,0.0327613,0.00836059,0.00239578,0.0139608,0.0016249,0.00259635,0.00628783,0.0133874,0.00791093,0.0101195,0.0405711,0.00075238,0.00515934,0,0,0.1694,1.21746
abr-02,0.00224368,0.0252641,0.00232474,0.00347898,0.00119383,0.0368024,0.014867,0.0022451,0.00220964,0,0.000791359,0.0016097,0.000899272,0.0142068,0.0122984,0.0239746,0.0274132,0.0366484,0.000449636,0.0505125,0.00595607,0.00230977,0,0.0110444,0.000814483,0.000871647,0.0022451,0.0416679,0.170114,0.0127579,0,0.000554513,0.00629173,0.0352004,0.00898304,0.00257414,0.0150002,0.00174587,0.00278965,0.00675596,0.0143841,0.0084999,0.0108729,0.0435916,0.000808394,0.00554346,0.03412,0.17028,0.1617,1.3081
may-02,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0.1786,1.33515,0.876699,3.81201
jun-02,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0.2978,2.2962,1.0901,4.62882
jul-02,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0.19444,1.46286,0.804099,3.58131
ago-02,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0.10388,0.732717,1.2738,5.21281
sept-02,0.00509978,0.057424,0.00528402,0.00790755,0.00270729,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0.0162,0.0258,1.6071,6.36127
oct-02,0.00509978,0.057424,0.00528402,0.00790755,0.00270247,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,3.663,13.46
nov-02,0.00509978,0.057424,0.00528402,0.00790755,0.00269591,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,6.20289,22.3201
dic-02,0.00509978,0.057424,0.00528402,0.00790755,0.00269538,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,5.9378,21.3014
ene-03,0.00509978,0.057424,0.00528402,0.00790755,0.00269751,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,2.9898,10.9973
feb-03,0.00509978,0.057424,0.00528402,0.00790755,0.0027023,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.6632,6.4766
mar-03,0.00509978,0.057424,0.00528402,0.00790755,0.00270729,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,0.890998,3.73992
abr-03,0.00505094,0.056874,0.00523341,0.00783182,0.00268615,0.0828488,0.0334684,0.00505413,0.0049743,0,0.00178149,0.00362372,0.00202442,0.031982,0.0276859,0.0539711,0.061712,0.0825022,0.00101221,0.113713,0.0134082,0.00519972,0,0.024863,0.00183355,0.00196224,0.00505413,0.0938021,0.382957,0.0287203,0,0.00124831,0.0141638,0.0792424,0.0202224,0.00579486,0.0337681,0.00393027,0.00628,0.0152089,0.0323813,0.0191348,0.0244769,0.0981326,0.00181984,0.0124793,0,0,0.629198,2.94477
may-03,0.00463047,0.0521395,0.00479775,0.00717985,0.00248736,0.075952,0.0306823,0.00463339,0.00456021,0,0.00163319,0.00332206,0.0018559,0.0293196,0.0253812,0.0494782,0.0565747,0.0756342,0.000927949,0.104247,0.012292,0.00476686,0,0.0227932,0.00168091,0.00179889,0.00463339,0.0859935,0.351077,0.0263294,0,0.00114439,0.0129847,0.0726458,0.018539,0.00531246,0.0309571,0.00360309,0.00575722,0.0139428,0.0296857,0.0175419,0.0224393,0.0899634,0.00166835,0.0114405,0.1042,0.735297,0.557699,2.69963
jun-03,0.00509978,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0.0440397,0.25026,0.658897,3.12296
jul-03,0.00428596,0.0482604,0.0044408,0.00664568,0.0023023,0.0703013,0.0283995,0.00428867,0.00422093,0,0.00151168,0.0030749,0.00171782,0.0271383,0.0234928,0.0457971,0.0523656,0.0700071,0.000858911,0.0964908,0.0113775,0.00441221,0,0.0210974,0.00155586,0.00166505,0.00428867,0.0795956,0.324957,0.0243705,0,0.00105925,0.0120187,0.067241,0.0171597,0.00491722,0.0286539,0.00333503,0.00532889,0.0129055,0.0274771,0.0162368,0.0207698,0.0832702,0.00154422,0.0105893,0.0393996,0.21285,0.493899,2.49878
ago-03,0.00301749,0.0339772,0.0031265,0.00467882,0.00160547,0.0494949,0.0199944,0.00301939,0.0029717,0,0.00106428,0.00216485,0.00120941,0.0191064,0.0165399,0.0322429,0.0368675,0.0492878,0.000604707,0.0679334,0.0080102,0.00310637,0,0.0148534,0.00109538,0.00117226,0.00301939,0.0560385,0.228783,0.0171578,0,0.000745754,0.00846163,0.0473403,0.0120811,0.00346192,0.0201735,0.00234799,0.00375175,0.00908597,0.0193449,0.0114314,0.0146228,0.0586255,0.00108719,0.00745529,0.0266,0.10965,0.2849,1.75924
sept-03,0.00308286,0.0347132,0.00319423,0.00478017,0.00163638,0.0505671,0.0204275,0.0030848,0.00303608,0,0.00108734,0.00221175,0.00123561,0.0195203,0.0168982,0.0329414,0.0376661,0.0503555,0.000617807,0.069405,0.00818373,0.00317367,0,0.0151752,0.00111911,0.00119766,0.0030848,0.0572524,0.233739,0.0175295,0,0.000761909,0.00864493,0.0483659,0.0123428,0.00353691,0.0206105,0.00239886,0.00383302,0.0092828,0.019764,0.011679,0.0149395,0.0598955,0.00111075,0.0076168,0,0,0.3003,1.79735
oct-03,0.00384253,0.0432672,0.00398135,0.0059581,0.00203618,0.0630277,0.0254612,0.00384495,0.00378422,0,0.00135528,0.00275676,0.00154009,0.0243305,0.0210622,0.0410588,0.0469477,0.062764,0.000770046,0.0865076,0.0102003,0.00395571,0,0.0189146,0.00139488,0.00149278,0.00384495,0.0713605,0.291336,0.0218491,0,0.000949658,0.0107752,0.0602841,0.0153843,0.00440847,0.0256893,0.00298998,0.00477755,0.0115702,0.0246342,0.0145569,0.0186209,0.0746549,0.00138445,0.00949371,0,0,0.450997,2.24025
nov-03,0.00336729,0.037916,0.00348894,0.00522121,0.00177994,0.0552326,0.0223122,0.00336942,0.0033162,0,0.00118766,0.00241581,0.00134962,0.0213213,0.0184573,0.0359807,0.0411413,0.0550015,0.000674808,0.0758085,0.00893879,0.00346648,0,0.0165753,0.00122237,0.00130816,0.00336942,0.0625347,0.255304,0.0191468,0,0.000832206,0.00944254,0.0528283,0.0134816,0.00386324,0.0225121,0.00262018,0.00418667,0.0101393,0.0215875,0.0127565,0.0163179,0.0654217,0.00121323,0.00831955,0,0,0.3762,1.96318
dic-03,0.00251929,0.0283674,0.0026103,0.00390632,0.00133139,0.041323,0.0166932,0.00252088,0.00248106,0,0.000888566,0.00180742,0.00100973,0.0159519,0.0138091,0.0269195,0.0307804,0.0411501,0.000504867,0.0567172,0.00668768,0.00259349,0,0.012401,0.00091453,0.000978715,0.00252088,0.0467862,0.19101,0.014325,0,0.000622626,0.00706457,0.0395242,0.0100865,0.00289034,0.0168427,0.00196033,0.00313231,0.00758583,0.016151,0.00954398,0.0122085,0.0489461,0.000907693,0.00622438,0,0,0.2607,1.46878
ene-04,0.00205465,0.0231355,0.00212888,0.00318587,0.00108662,0.0337017,0.0136144,0.00205595,0.00202347,0,0.000724686,0.00147408,0.000823506,0.0130098,0.0112622,0.0219546,0.0251035,0.0335607,0.000411753,0.0462567,0.00545426,0.00211517,0,0.0101139,0.000745862,0.000798209,0.00205595,0.0381573,0.155781,0.011683,0,0.000507794,0.00576164,0.0322347,0.0082262,0.00235727,0.0137364,0.00159878,0.00255461,0.00618676,0.0131722,0.00778377,0.00995684,0.0399189,0.000740286,0.00507641,0,0,0.1837,1.19789
feb-04,0.00175608,0.0197736,0.00181952,0.00272292,0.000930396,0.0288044,0.0116361,0.00175719,0.00172943,0,0.000619379,0.00125987,0.00070384,0.0111193,0.00962567,0.0187643,0.0214557,0.0286839,0.00035192,0.039535,0.00466168,0.00180781,0,0.00864421,0.000637478,0.000682218,0.00175719,0.0326125,0.133144,0.00998529,0,0.000434005,0.00492439,0.0275505,0.00703082,0.00201472,0.0117403,0.00136645,0.00218339,0.00528774,0.0112581,0.00665268,0.00850997,0.0341181,0.000632712,0.00433874,0,0,0.1089,1.02382
mar-04,0.00168718,0.0189978,0.00174813,0.00261608,0.000895945,0.0276742,0.0111795,0.00168824,0.00166158,0,0.000595077,0.00121044,0.000676224,0.010683,0.00924801,0.0180281,0.0206138,0.0275584,0.000338112,0.0379838,0.00447877,0.00173688,0,0.00830505,0.000612466,0.000655451,0.00168824,0.031333,0.12792,0.00959352,0,0.000416976,0.00473118,0.0264696,0.00675496,0.00193567,0.0112797,0.00131284,0.00209773,0.00508027,0.0108164,0.00639166,0.00817608,0.0327795,0.000607887,0.0041685,0.02932,0.13158,0.1012,0.983647
abr-04,0.00192215,0.0216436,0.00199159,0.00298042,0.00102272,0.0315283,0.0127365,0.00192336,0.00189298,0,0.000677952,0.00137902,0.0007704,0.0121708,0.0105359,0.0205388,0.0234847,0.0313964,0.0003852,0.0432737,0.00510252,0.00197877,0,0.00946167,0.000697762,0.000746734,0.00192336,0.0356966,0.145735,0.0109296,0,0.000475047,0.00539008,0.0301559,0.00769571,0.00220525,0.0128505,0.00149568,0.00238987,0.00578778,0.0123228,0.0072818,0.00931474,0.0373446,0.000692546,0.00474904,0.0558796,0.34572,0.1078,1.12064
may-04,0.00191861,0.0216038,0.00198793,0.00297494,0.00102281,0.0314704,0.0127131,0.00191983,0.0018895,0,0.000676706,0.00137648,0.000768984,0.0121485,0.0105166,0.0205011,0.0234415,0.0313387,0.000384492,0.0431942,0.00509314,0.00197513,0,0.00944428,0.000696479,0.000745361,0.00191983,0.035631,0.145467,0.0109095,0,0.000474174,0.00538017,0.0301005,0.00768156,0.0022012,0.0128269,0.00149293,0.00238548,0.00577714,0.0123001,0.00726842,0.00929762,0.037276,0.000691273,0.00474031,0,0,0.1056,1.11858
jun-04,0.00172251,0.0193957,0.00178474,0.00267087,0.000925285,0.0282538,0.0114137,0.0017236,0.00169638,0,0.00060754,0.00123579,0.000690386,0.0109068,0.00944168,0.0184057,0.0210455,0.0281356,0.000345193,0.0387793,0.00457257,0.00177325,0,0.00847898,0.000625292,0.000669178,0.0017236,0.0319892,0.130599,0.00979443,0,0.000425709,0.00483026,0.0270239,0.00689643,0.00197621,0.0115159,0.00134033,0.00214166,0.00518666,0.0110429,0.00652551,0.00834731,0.033466,0.000620618,0.0042558,0.0497998,0.2967,0.0527998,1.00425
