date,0,1,2,3,4,5,6,7
1982-11-28,0.0061169862747192,0.1226456911790939,0.283984882616426,0.2971403260245423,0.5162489927944203,0.4485741660126254,0.4166837533315022,0.4166837533315022
1982-11-29,0.0035436153411865,0.1159733268476667,0.275241999994984,0.288249945952693,0.5055030619675753,0.4389966434223359,0.4063149690628052,0.4063149690628052
1982-11-30,0.0011165142059326,0.1068682645048414,0.2619833387868985,0.2745293520888692,0.4877350806155588,0.4219419599598289,0.3882643779118855,0.3882643779118855
1982-12-01,0.000287373860677,0.0983371247847875,0.2478682284270275,0.2597956259645204,0.4672392051631959,0.4014351130211115,0.3668924967447917,0.3668924967447917
1982-12-02,6.397565205891927e-05,0.0896166358675275,0.2326152663497269,0.2439373934497045,0.4444235583965276,0.3779717710962323,0.3426848649978637,0.3426848649978637
1982-12-03,1.3152758280436196e-05,0.0807275972196034,0.2167798858101636,0.2275370585914424,0.4205026494706789,0.3531978120151748,0.3172624508539836,0.3172624508539836
1982-12-04,2.8212865193684897e-06,0.0719983394656862,0.2012158111240909,0.2114861486901689,0.3971038930931561,0.3293565956615654,0.2925837834676106,0.2925837834676106
1982-12-05,7.152557373046875e-07,0.0642751280750547,0.1877878018139768,0.1976679975292593,0.3773074390572737,0.3090598773412895,0.2711999416351318,0.2711999416351318
1982-12-06,-7.345364920210326e-25,0.0562394931202843,0.1742256411458174,0.1837108306894369,0.3576091364166138,0.288580978697861,0.2492930094401041,0.2492930094401041
1982-12-07,-7.345364920210326e-25,0.0468708842992782,0.1583035967699803,0.1673264179344983,0.3343627839871101,0.2642521396321788,0.2235935529073079,0.2235935529073079
1982-12-08,-7.345364920210326e-25,0.0372203504755383,0.1416278103511709,0.1501449886365559,0.3096879227645829,0.2385095955639483,0.1967010895411173,0.1967010895411173
1982-12-09,-7.345364920210326e-25,0.0278445537601198,0.124914935134246,0.1329227108089425,0.2844827700936958,0.2124133582128758,0.169964591662089,0.169964591662089
1982-12-10,-7.345364920210326e-25,0.0196641980182556,0.109446580458302,0.1171172369082688,0.2607226256262282,0.1890430552327734,0.1468896071116129,0.1468896071116129
1982-12-11,1.986821492513021e-07,0.0131820400555928,0.0955987636701983,0.1030660335871147,0.2386164306646142,0.1692022985202974,0.1281193892161051,0.1281193892161051
1982-12-12,8.344650268554688e-07,0.0093373236202058,0.0847192193336322,0.091892543356064,0.2194386340532282,0.1529976971808322,0.1134503285090128,0.1134503285090128
1982-12-13,1.875559488932292e-05,0.007103801199368,0.0762013465513694,0.0830332583411102,0.203450917766651,0.1397350146899535,0.1016304492950439,0.1016304492950439
1982-12-14,2.272923787434896e-05,0.0055795757543473,0.0685443150770305,0.0749874423517801,0.1886933898029341,0.1276499960157606,0.0908055305480957,0.0908055305480957
1982-12-15,5.324681599934896e-06,0.0042692058143161,0.0603081015006686,0.066275121022007,0.1723272890951525,0.1141069098415537,0.0788877010345459,0.0788877010345459
1982-12-16,1.7881393432617188e-06,0.0032212115469433,0.0526652386614411,0.058170299715706,0.1567961533519554,0.1015515249339264,0.0678374369939168,0.0678374369939168
1982-12-17,0.000421404838562,0.0030045444057101,0.0478599156390823,0.0530345197010456,0.1466011327845586,0.0936655138972138,0.0608499447504679,0.0608499447504679
1982-12-18,0.0005462169647216,0.0025667360850742,0.043646455981967,0.0485259127640892,0.1377870350408105,0.0867476388599797,0.0545758406321207,0.0545758406321207
1982-12-19,0.0004394849141438,0.0018648015601294,0.0391289750222709,0.043604083691879,0.1281659547091392,0.0771163763144077,0.0458871126174926,0.0458871126174926
1982-12-20,4.1643778483072914e-05,0.00096201641219,0.0345114035574185,0.0385551244950846,0.1177109160978382,0.0654426239154957,0.0353941122690836,0.0353941122690836
1982-12-21,3.77496083577474e-06,0.000602664124398,0.0306162216533101,0.0342333133527199,0.1074305864149302,0.0536436229689508,0.0252397457758585,0.0252397457758585
1982-12-22,-7.345364920210326e-25,0.0003682914234343,0.0270282428201683,0.0302901996706667,0.097395553592315,0.0420922326226519,0.0163393417994181,0.0163393417994181
1982-12-23,-7.345364920210326e-25,0.0001980534621647,0.0235001622276704,0.0264881457526958,0.087168744398215,0.0307785197880193,0.0090195735295613,0.0090195735295613
1982-12-24,-7.345364920210326e-25,8.583934534163703e-05,0.0198103473404567,0.0226486271041557,0.0762280214548283,0.0208065465644553,0.0039547681808471,0.0039547681808471
1982-12-25,-7.345364920210326e-25,3.57212055297125e-05,0.0166952637824052,0.0195217078546022,0.066919244206305,0.014527631960703,0.0016490618387858,0.0016490618387858
1982-12-26,-7.345364920210326e-25,2.042055130004883e-05,0.013872734969053,0.0167687590308699,0.0584818032541226,0.0103825021673131,0.0008070468902587,0.0008070468902587
1982-12-27,-7.345364920210326e-25,1.3704243160429456e-05,0.0106076369481704,0.0136460917393766,0.0488604062377587,0.0065156924418914,0.0003696282704671,0.0003696282704671
1982-12-28,5.245208740234375e-06,1.183975310552688e-05,0.0072236866801702,0.0104435001615311,0.0390038121375844,0.0034052666775521,0.0001427332560221,0.0001427332560221
1982-12-29,2.9007593790690103e-06,1.4887111527579172e-05,0.0039163223434036,0.0073193232458523,0.0293733474575602,0.0016237531292472,0.0001335541407267,0.0001335541407267
1982-12-30,5.960464477539062e-07,2.780556678771973e-06,0.0016816241233315,0.0050103892892669,0.0219603008062013,0.0005878206671472,1.9550323486328125e-05,1.9550323486328125e-05
1982-12-31,-7.345364920210326e-25,2.797160829816546e-07,0.0006167167823983,0.0035645600011901,0.0166896244622793,0.0002001866995439,2.463658650716146e-06,2.463658650716146e-06
1983-01-01,-7.345364920210326e-25,-7.345364920210326e-25,0.000207469169167,0.002594867341668,0.0125933263238064,6.650180218905805e-05,-7.345364920210326e-25,-7.345364920210326e-25
1983-01-02,-7.345364920210326e-25,2.032376471019927e-06,7.868420499610785e-05,0.0018763235248387,0.0092261539191675,4.9427703574851706e-05,2.0464261372884117e-05,2.0464261372884117e-05
1983-01-03,-7.345364920210326e-25,7.074929419017974e-06,4.487845559585599e-05,0.001276987076766,0.0062621712081258,9.932647063861206e-05,7.522106170654297e-05,7.522106170654297e-05
1983-01-04,-7.345364920210326e-25,2.3953971408662345e-06,1.5068668906420854e-05,0.0007580909284019,0.0037469141567779,3.446235276355363e-05,3.063678741455078e-05,3.063678741455078e-05
1983-01-05,-7.345364920210326e-25,1.4560563223702568e-07,2.6614626468215856e-06,0.0003603021743994,0.0017942128971014,4.69025723275296e-06,5.4836273193359375e-06,5.4836273193359375e-06
1983-01-06,-7.345364920210326e-25,1.532690865652902e-08,4.333685774829506e-07,0.0001353429203347,0.0006756846316896,5.196302365034055e-07,7.152557373046875e-07,7.152557373046875e-07
1983-01-07,-7.345364920210326e-25,-7.345364920210326e-25,9.04497740237972e-08,4.515547046488506e-05,0.0002256262069669,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25
1983-01-08,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25,1.5014207935365263e-05,7.507685553053542e-05,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25
1983-01-09,-7.345364920210326e-25,1.1523564656575524e-07,2.774963940924264e-07,5.416719654975781e-06,2.594547519973457e-05,1.557871826693543e-06,1.231829325358073e-06,1.231829325358073e-06
1983-01-10,-7.345364920210326e-25,6.765552929469518e-06,1.5278401149424254e-05,2.0535090658719924e-05,4.042479238558401e-05,8.162541946454606e-05,6.397565205891927e-05,6.397565205891927e-05
1983-01-11,8.424123128255209e-06,6.352577890668598e-05,0.0001410947686108,0.0001701766030425,0.0002952136600353,0.0006766917019488,0.0005310376485188,0.0005310376485188
1983-01-12,9.314219156901042e-05,0.0001694525991167,0.0003020430430815,0.0003326225696933,0.0005487965572078,0.0009058048242856,0.0007270574569702,0.0007270574569702
1983-01-13,4.303455352783203e-05,0.0001323804968879,0.0003850525913976,0.0004272705438594,0.0008630056960463,0.0011875646406429,0.0009161233901977,0.0009161233901977
1983-01-14,1.156330108642578e-05,4.310011863708497e-05,0.0001280118235054,0.0001387396447808,0.0002671474145101,0.0004474834838823,0.0003289779027303,0.0003289779027303
1983-01-15,2.7418136596679688e-06,4.364450772603353e-05,0.000121906829656,0.0001430741569746,0.0002680643692623,0.0005474498129298,0.0004135767618815,0.0004135767618815
