Branch,NOZR_CL050FRU,NOZR_CL13ANU,NOZR_CL13FRU,ZR_Aguas Claras de Chillepin_ANU,ZR_Aguas Claras de Salamanca_ANU,ZR_Araya_ANU,ZR_Barraco Chico_ANU,ZR_Barraco Grande_ANU,ZR_Batuco_ANU,ZR_Breas_ANU,ZR_Buzeta_ANU,ZR_Camisas o Batito_ANU,ZR_Carachas_ANU,ZR_Cuyuntagua Norte_ANU,ZR_Cuyuntagua Sur_ANU,ZR_Dona Juana_ANU,ZR_El Boldo_ANU,ZR_El Jote_ANU,ZR_El Pardo_ANU,ZR_El Pavo_ANU,ZR_El Pavo_FRU,ZR_El Quene_ANU,ZR_El Sauco_ANU,ZR_Higueral_ANU,ZR_Las Viudas_ANU,ZR_Los Loros_ANU,ZR_Los Rulos_ANU,ZR_Matriz de Mincha_ANU,ZR_Millahue Dos_ANU,ZR_Millahue Uno_ANU,ZR_Mincha Sur Arriba_ANU,ZR_Molino de Choap_ANU,ZR_Molino de Los Ranchos_ANU,ZR_Molino de Peralillo_ANU,ZR_Molino de Quelen_ANU,ZR_Molino de Quelen_FRU,ZR_Molino de Tranquilla_ANU,ZR_Pangue o Inquilino_ANU,ZR_Panguesillo Dos_ANU,ZR_Panguesillo Uno_ANU,ZR_Pintacura Alto_ANU,ZR_Pintacura Bajo_ANU,ZR_Poblacion_ANU,ZR_Rodadero_ANU,ZR_Salinero_ANU,ZR_San Antonio_ANU,ZR_San Francisco_ANU,ZR_San Pedro_ANU,ZR_Silvano_ANU,ZR_Tahuincano_ANU,Sum
feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2003,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486172
may-03,0.0159803,0.00178293,0.00368169,0.00760673,0.000546734,0.0200236,0.00284125,0.0435632,0.0114828,0.0455546,0.222804,0.00195909,0.0360661,0.0014565,0.000167762,0.002256,0.0531761,0.0112633,0.0289547,0.0113302,0.0156505,0.0106019,0.0303877,0.0267786,0.0201944,0.00335807,0.000568444,0.0072212,0.00228495,0.0513695,0.00620792,0.00295316,0.0231935,0.0203513,0.00425222,0.00531821,0.0199132,0.0187908,0.011059,0.0364419,0.0628005,0.0140574,0.0154094,0.0279468,0.00109295,0.00497008,0.00149118,0.0011392,0.0677318,0.0298571,1.06589
jun-03,0.00670517,0,0.000800907,0.00275879,0.000211759,0.0070638,0.00103687,0.0113859,0.0040519,0.0110125,0.0860096,0.000865166,0.0118626,0.000570257,6.83E-05,0.000983009,0.0181204,0.0049261,0.011554,0.00396016,0.00638375,0.00391706,0.0107616,0.0102472,0.00852174,0.00158814,0.000234558,0.00294464,0,0.0123769,0.00250307,0.00136124,0.00787439,0.00894309,0.00234958,0.00200764,0.00681942,0.00684326,0.0040567,0.0132315,0.0186765,0.00547303,0.00607514,0.00980191,0.000314185,0.00186643,0.000652063,0.000492722,0.000897051,0.0119363,0.353098
jul-03,0.00526732,0,0.000599444,0.00102857,9.73E-05,0.00267158,0.000386059,0,0,0,0.0425859,0.000791864,0.00567113,0.000177224,2.14E-05,0.000290197,0.00853813,0.00303535,0.00479337,0.00141058,0.00432448,0.00167277,0.00336155,0.00412098,0.00571826,0.00105862,6.13E-05,0.000778258,0,0,0.000714586,0.000875562,0.0025559,0.00628831,0.00172685,0.00177823,0.00206589,0.000533377,0.00192057,0.00591444,0.011514,0.00444869,0.00321116,0.00127977,4.16E-05,0.000404315,0.000190586,0.000144829,0,0.00553351,0.149604
Aug 2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102964
sept-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212792
oct-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583
Dec 2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220129
mar-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927
Apr 2004,0.00338796,0,0,0,0,0,0,0,0,0,0,0,0,7.22E-06,0,0.000150873,0,0,0,0,0.00361746,0,0,0,0,0,0.00012726,0.00161168,0,0,0.00090227,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E-05,0.00135367,0.000124202,3.73E-05,0,0,0.0113363
may-04,0.000349164,0,3.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792753
jun-04,0.0067964,0,0.000811804,0.00275879,0.000197642,0.00743427,0.00103687,0.0113859,0.00444988,0.0110125,0.0799329,0.000865166,0.0118626,0.000570257,6.47E-05,0.000983009,0.0162871,0.00461196,0.010893,0.00396016,0.00638375,0.00370169,0.0107616,0.00960389,0.0078978,0.00151239,0.000222081,0.00278614,0,0.0108809,0.00250307,0.00128159,0.00829713,0.00841999,0.00219131,0.0018375,0.00575504,0.00720386,0.00382555,0.0132315,0.0167865,0.00514726,0.00567671,0.0107967,0.00028861,0.00176388,0.000652063,0.000492722,0.000897051,0.0111761,0.337889
jul-04,0.0120251,0.00120479,0.00264335,0.00430483,0.000548137,0.0102005,0.00176439,0.0208576,0.00369108,0.0338419,0.27781,0.00250673,0.0382611,0.00167913,0.000172594,0.00269687,0.0759564,0.0142836,0.0246238,0.00614691,0.00906081,0.0083422,0.0183583,0.0234201,0.0280593,0.0038443,0.000628741,0.00798719,0.00710872,0.0637058,0.00705207,0.00395882,0.0119652,0.0255251,0.00785348,0.00836425,0.0190616,0.00786186,0.0084075,0.0267137,0.0883337,0.0176899,0.0159351,0.0109072,0.00122959,0.00496949,0.00176816,0.00138107,0.0506699,0.0312833,1.05667
Aug 2004,0.0114902,0.00313246,0.00445159,0.00701195,0.000431608,0.018057,0.0027857,0.0395891,0.00935757,0.0429061,0.229868,0.0021018,0.0326142,0.00107187,0.00013255,0.0018504,0.0551406,0.00962775,0.0240169,0.0100455,0.0154446,0.00926815,0.0280901,0.0223009,0.0191721,0.00361132,0.000437453,0.00555716,0.00507766,0.0456337,0.00468002,0.002567,0.020722,0.0199329,0.00508136,0.00431384,0.0249847,0.0171383,0.00928444,0.0334485,0.0461309,0.00870124,0.0126808,0.0226842,0.000876561,0.00369491,0.00121064,0.000939092,0.066891,0.024039,0.990277
sept-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297908
oct-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617782
nov-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383025
Dec 2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185335
Apr 2005,0.000840207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190417
may-05,0.00712971,0,0.000813545,0.00148154,0.000123215,0.0046073,0.000580789,0.003611,0.00281713,0,0.0169827,0.000345095,0.00539312,0.000478513,5.52E-05,0.000651548,0,0.00244713,0.00656548,0.00247533,0.0067956,0.00268193,0.00579293,0.00498931,0.00268386,0.000865629,0.000182076,0.00231299,0,0.00214484,0.00198293,0.000717795,0.0056022,0.00516436,0,0.000543347,0.00446256,0.0037849,0.00255891,0.0077533,0.00792922,0.00459942,0.00345664,0.00628501,0.000177192,0.00159582,0.000439466,0.000315038,0,0.0070501,0.149426
jun-05,0.0118148,0.000883164,0.00231872,0.00614426,0.000395284,0.0163255,0.00234721,0.033468,0.00982262,0.0358525,0.165006,0.00164694,0.0267198,0.000750718,9.01E-05,0.00121986,0.0382867,0.00869579,0.0221303,0.00885437,0.011278,0.00736293,0.0250185,0.02054,0.016009,0.0025729,0.000234558,0.00294464,0,0.0123769,0.0026486,0.0020781,0.0184428,0.0146972,0.00377402,0.00353889,0.0121413,0.0162191,0.00798614,0.0280539,0.0319065,0.00775347,0.0112547,0.0242271,0.00028861,0.00186643,0.000807316,0.000614384,0.0518576,0.0218193,0.753085
jul-05,0.00189724,0,0.000164257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49E-05,0,0,0,0,0,0,0,0,0.00353794
Aug 2005,0.0149069,0.00476176,0.00639595,0.0090062,0.000595551,0.0237933,0.00355756,0.0525968,0.0128239,0.0593537,0.318077,0.00270705,0.0441166,0.00131636,0.00016772,0.00219421,0.0764306,0.0129718,0.0323329,0.0129285,0.0183275,0.012186,0.0364883,0.0303941,0.025814,0.00463762,0.000473675,0.00601731,0.00558542,0.0485293,0.00510252,0.00349197,0.0264494,0.0260077,0.00691935,0.00628965,0.0265297,0.0227219,0.0124161,0.0434895,0.0662503,0.0121692,0.0173076,0.0313489,0.000926061,0.0038934,0.001436,0.0011157,0.100634,0.0328675,1.32685
sept-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553258
oct-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308891
nov-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212792
Dec 2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843567
mar-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-06,0.000104256,0,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320899
jun-06,0.013285,0.00153405,0.00310836,0.00643865,0.00052234,0.0170664,0.00246115,0.0353882,0.00942464,0.0423894,0.244002,0.00206389,0.0346437,0.00132819,0.000151912,0.00222646,0.0602864,0.0118372,0.0267574,0.00927995,0.0117035,0.00908586,0.0262583,0.0250431,0.0222484,0.00340616,0.00050904,0.00643151,0.00236111,0.0452899,0.00570467,0.00311356,0.0192883,0.0209745,0.00583155,0.00575069,0.0179954,0.0165797,0.00960414,0.0317596,0.0583667,0.0123143,0.0148405,0.0232322,0.000902415,0.00412255,0.00146714,0.00113145,0.0652682,0.0286614,1.02344
jul-06,0.0194678,0.00470111,0.00682721,0.00829333,0.000903346,0.0198804,0.00336326,0.046873,0.00927565,0.0692673,0.413064,0.00386853,0.0641414,0.00216812,0.000232384,0.00349909,0.114988,0.0215798,0.0418955,0.0119129,0.0148268,0.0137611,0.0357546,0.0402289,0.0425508,0.00553036,0.000761555,0.00967438,0.00964755,0.0781836,0.00874207,0.00542337,0.02342,0.0366621,0.0107636,0.0114926,0.028847,0.0172842,0.0139997,0.0467958,0.121256,0.0233647,0.02596,0.0248671,0.0014771,0.00596191,0.00229401,0.00179315,0.123347,0.049676,1.70055
Aug 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927
sept-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oct-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082371
nov-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227991
mar-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-07,0.00062083,0,5.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149971
jun-07,0.0214445,0.00543935,0.00776209,0.0114433,0.000861154,0.0296624,0.0043412,0.0680313,0.0167873,0.0816105,0.408071,0.00336685,0.0594057,0.00197785,0.000228231,0.00329227,0.104286,0.0190625,0.0452658,0.0165149,0.0189385,0.0151161,0.0467139,0.0430556,0.036599,0.00545143,0.000708663,0.00896742,0.00655864,0.0692266,0.00803311,0.00486588,0.0336614,0.033529,0.00931351,0.00949375,0.0313001,0.0292009,0.0163073,0.0539933,0.0980569,0.0191556,0.0244027,0.0416367,0.00128604,0.00576336,0.00216578,0.00167893,0.145732,0.0476672,1.77743
jul-07,0.00272032,0,0.000235076,0,0,0,0,0,0,0,0,8.57E-05,0,0,0,0,0,0,0,0,0.00205927,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49E-05,0,0,0,0,0,0,0,0,0.00516768
Aug 2007,0.00216389,0,0.000317361,0.000886766,8.09E-06,0.00264078,0.000525231,0,0.000306719,0,0.0240467,0.000487813,0.0019413,5.90E-05,2.00E-05,7.40E-05,0,0.000507517,0.0016277,0.0011906,0.00658968,0.00155662,0.00349533,0.000511641,0.00105773,0.00104557,3.90E-05,0.000495576,0,0,0.000173365,0.000331633,0.00313071,0.00373352,0.000639559,0,0.00180868,0.00178335,0.00100801,0.00475981,0,0,0.000727984,5.96E-05,8.46E-05,0.000320654,4.62E-05,2.66E-05,0,0.00123207,0.071461
sept-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oct-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198116
mar-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2008,0.00114322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263276
may-08,0.0105442,0,0.00129605,0.00376068,0.000218848,0.0107021,0.00140779,0.018477,0.00666856,0.0139247,0.0581469,0.000748592,0.0130614,0.000478513,6.23E-05,0.000708849,0.0088219,0.00427117,0.0129624,0.00577017,0.0100904,0.00476613,0.014791,0.0112148,0.00630674,0.00137878,0.000170002,0.00215961,0,0.000697052,0.0018421,0.00102612,0.0125569,0.00769551,0.000423081,0.00120195,0.00291749,0.00971748,0.00501947,0.0170771,0.0115873,0.00522995,0.00615565,0.0159125,0.000152442,0.00149658,0.000477028,0.000344473,0.00284151,0.0122001,0.339481
jun-08,0.00985758,0,0.00124304,0.00437793,0.000324698,0.0115094,0.00160658,0.0219469,0.00624079,0.0240862,0.122469,0.00123,0.018796,0.000822902,9.01E-05,0.00139749,0.0309535,0.00712509,0.0168421,0.00630087,0.00872446,0.00563999,0.0169603,0.0153936,0.0128893,0.00204264,0.000334369,0.00421259,0,0.0243452,0.00366729,0.00167985,0.0129472,0.0126048,0.00298266,0.00268819,0.0163988,0.0108099,0.00636813,0.0206427,0.0300165,0.00742769,0.00926254,0.0152735,0.000518787,0.00268683,0.000923756,0.000705631,0.0277184,0.0172579,0.580344
jul-08,0.00745215,0,0.000902827,0.00159835,0.000233914,0.00410566,0.000716859,0.0032043,0.000417369,0.00853793,0.113153,0.0012458,0.0142979,0.000666216,7.06E-05,0.00109242,0.0298281,0.00637944,0.0105506,0.00223429,0.00514819,0.00354855,0.00696078,0.00972393,0.0123602,0.001865,0.000254447,0.00323236,0,0.0202723,0.00296791,0.00180054,0.0046014,0.0123631,0.00356484,0.00375403,0.00721611,0.00192928,0.00371007,0.0116522,0.0371206,0.00886242,0.00706689,0.00272389,0.000462336,0.0019922,0.000716443,0.00055691,0,0.0128906,0.396005
Aug 2008,0.020196,0.00723603,0.00936323,0.0114278,0.000827803,0.0295296,0.00449483,0.0683919,0.015905,0.0821272,0.44157,0.00356448,0.0604116,0.00208478,0.000248611,0.00351215,0.11014,0.01814,0.0438473,0.0164292,0.0218283,0.0163544,0.0466861,0.0416,0.0360788,0.00610376,0.000811747,0.010312,0.0126941,0.0890672,0.00862334,0.00487944,0.032995,0.035626,0.00967633,0.00925336,0.0424954,0.0283055,0.0164424,0.0571166,0.102831,0.0184745,0.0238624,0.0390509,0.00159432,0.00667219,0.00229991,0.00179269,0.147355,0.0453746,1.8657
sept-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583
oct-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159594
mar-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-09,0.000372598,0,3.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818317
jun-09,0.0206326,0.00491547,0.00717371,0.0108545,0.000790568,0.0281805,0.00405634,0.064191,0.0161903,0.0750736,0.365535,0.00310626,0.0544533,0.00179739,0.000202792,0.00299621,0.0932859,0.0174917,0.0419607,0.0156637,0.0180873,0.0140393,0.0436146,0.0398391,0.0334793,0.00492117,0.000658757,0.00833344,0.00550926,0.0632424,0.007451,0.00430832,0.0319704,0.0303904,0.00820562,0.00830278,0.0286392,0.0277585,0.0151516,0.0510288,0.0848268,0.0168752,0.0224106,0.0401445,0.00120932,0.00535316,0.00197171,0.00152685,0.132322,0.0431058,1.62323
jul-09,0.00543306,0,0.000610385,0.000743676,0.000110957,0.00159603,0.000275793,0,0,0,0.0425859,0.000741427,0.00471261,0.000177224,2.14E-05,0.000232895,0.0103123,0.00333936,0.00479337,0.000998729,0.00391262,0.00167277,0.00216181,0.00412098,0.00632207,0.00113193,4.92E-05,0.000624876,0,0,0.000573753,0.000875562,0.0017377,0.00679454,0.00172685,0.00177823,0.00361095,0,0.00192057,0.00519722,0.0133431,0.00476395,0.00359673,0,0,0.000305072,0.000153024,0.000115394,0,0.00626922,0.149443
Aug 2009,0.0117329,0.00308556,0.00444506,0.00644217,0.000417946,0.0169815,0.0026203,0.0358726,0.00897243,0.0403758,0.235749,0.00205137,0.0316557,0.0011068,0.000136067,0.0018504,0.0551406,0.00962775,0.0233772,0.00922177,0.0146208,0.00905973,0.0262905,0.0216784,0.0191721,0.00361132,0.000437453,0.00555716,0.00482378,0.0441859,0.00453919,0.00264408,0.0190856,0.0199329,0.00523453,0.00447849,0.0229246,0.0160913,0.00906075,0.032014,0.049789,0.00933178,0.0122952,0.0217214,0.000851811,0.00359567,0.00121064,0.000939092,0.0616998,0.0233033,0.971043
sept-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127675
oct-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
