Yr,Mon,Aportante 20
2012,2,17.27678705851241
2012,3,16.52743153725902
2012,4,12.55994646284313
2012,5,9.894851938883448
2012,6,7.555513424343587
2012,7,4.504881200482771
2012,8,6.022832714614083
2012,9,9.79068660736084
2012,10,10.26055736746838
2012,11,14.275494088066978
2012,12,13.538376088296218
2013,1,19.79200569070798
2013,2,17.51416438420614
2013,3,15.259709745837824
2013,4,12.66401784684922
2013,5,8.232196836574133
2013,6,6.642817306518566
2013,7,6.065683660199568
2013,8,5.903220154136761
2013,9,7.4620336532593114
2013,10,11.331554256972481
2013,11,13.869868744744224
2013,12,18.53672516525438
2014,1,18.863884841754896
2014,2,17.263271131969645
2014,3,15.323302697622694
2014,4,10.797470135159017
2014,5,9.127914293350727
2014,6,5.3014958911471695
2014,7,5.355650469051909
2014,8,7.745539786226061
2014,9,8.269324874877952
2014,10,12.016971678374944
2014,11,13.691634750366234
2014,12,16.524777964110058
2015,1,19.669701615200267
2015,2,18.911217807588173
2015,3,17.690384719192366
2015,4,13.603565915425634
2015,5,9.149363023491333
2015,6,6.499796443515379
2015,7,5.968133032193805
2015,8,7.126399099698688
2015,9,7.901094182332372
2015,10,9.442046717161816
2015,11,13.015626123216464
2015,12,17.119198694536806
2016,1,19.355937186620622
2016,2,19.048053491526673
2016,3,17.848274157124195
2016,4,11.41181644863559
2016,5,10.14984769513535
2016,6,6.551085175408275
2016,7,6.447513321907309
2016,8,7.951902049074931
2016,9,10.997331513298889
2016,10,11.478917837655672
2016,11,15.335107739766443
2016,12,16.90921064397338
2017,1,20.274458739578108
2017,2,19.25712638128374
2017,3,15.532357665031213
2017,4,11.77726548512777
2017,5,8.159133693736123
2017,6,5.3622629589505095
2017,7,4.878728751726044
2017,8,5.378683467577844
2017,9,8.01718961927628
2017,10,9.471422039565255
2017,11,13.582050408257373
2017,12,17.76610081990566
2018,1,18.92364908854165
2018,2,19.306673326946452
2018,3,15.169125534385842
2018,4,12.087639045715378
2018,5,9.045223285305894
2018,6,4.942447005377915
2018,7,5.494703054940828
2018,8,6.534101104736351
2018,9,9.098837068345858
2018,10,10.2200513942268
2018,11,13.540272585550952
2018,12,16.777263567524585
2019,1,18.302420901226753
2019,2,19.64050136747818
2019,3,16.071870853054918
2019,4,13.035990630255867
2019,5,8.995910673244055
2019,6,5.940058072408078
2019,7,5.670212210378338
2019,8,7.355249433620031
2019,9,8.239158439636242
2019,10,10.310606134066006
2019,11,15.029331906636571
2019,12,17.739212536555442
2020,1,19.862782517299877
2020,2,18.887069035672653
2020,3,17.682719741329095
2020,4,13.817998017205127
2020,5,10.10045745603503
2020,6,5.920376078287802
2020,7,5.277426286923003
2020,8,5.876148006480264
2020,9,8.47645075056289
2020,10,11.165861855783817
2020,11,15.115486462911008
2020,12,16.892805599909934
2021,1,18.520960867276813
2021,2,17.749567081814746
2021,3,16.62684224036434
2021,4,13.037951321072114
2021,5,8.605352574010055
2021,6,7.3514835569593515
2021,7,5.980272978095627
2021,8,6.824303830054532
2021,9,8.049241744147423
2021,10,11.19226440101545
2021,11,14.845829942491378
2021,12,18.191072492702062
2022,1,18.062511903496215
2022,2,18.199749247233115
2022,3,15.569906776182108
2022,4,10.886894755893309
2022,5,8.139356334235117
2022,6,5.964531728956445
2022,7,4.408125588201756
2022,8,6.206134968419235
2022,9,8.117345449659581
2022,10,10.589926635578138
2022,11,16.176868650648316
2022,12,18.541027241368454
2023,1,19.12074192416287
2023,2,20.027945523034987
2023,3,17.743536598451726
2023,4,13.532229614257858
2023,5,9.308708178612505
2023,6,7.861187574598546
2023,7,6.635961950978924
2023,8,7.372155207972412
2023,9,7.575474039713583
2023,10,9.434297776222252
