Transmission Link,Transmission Link from Acuifero_1 to Agua Potable_1,Transmission Link from Acuifero_1 to Veg Riparia AC_1,Transmission Link from Acuifero_2 to Veg Riparia AC_2,Transmission Link from Acuifero_3 to Agua Potable_AC 3,Transmission Link from Acuifero_3 to Veg Riparia AC_3,Transmission Link from Acuifero_4 to Veg Riparia AC_4,Transmission Link from Acuifero_4 to ZR_Camarote_ANU,Transmission Link from Acuifero_4 to ZR_Camarote_FRU,Transmission Link from Acuifero_4 to ZR_Cocinera_ANU,Transmission Link from Acuifero_4 to ZR_Cocinera_FRU,Transmission Link from Acuifero_4 to ZR_El Silo_ANU,Transmission Link from Acuifero_4 to ZR_El Silo_FRU,Transmission Link from Acuifero_4 to ZR_Escorial_ANU,Transmission Link from Acuifero_4 to ZR_Escorial_FRU,Transmission Link from Acuifero_4 to ZR_Higuera_ANU,Transmission Link from Acuifero_4 to ZR_Higuera_FRU,Transmission Link from Acuifero_4 to ZR_Pelados_ANU,Transmission Link from Acuifero_4 to ZR_Pelados_FRU,Transmission Link from Acuifero_4 to ZR_Plantacion_ANU,Transmission Link from Acuifero_4 to ZR_Plantacion_FRU,Transmission Link from Acuifero_4 to ZR_San Isidro_ANU,Transmission Link from Acuifero_4 to ZR_San Isidro_FRU,Transmission Link from Acuifero_4 to ZR_San Patricio_ANU,Transmission Link from Acuifero_4 to ZR_San Patricio_FRU,Transmission Link from Acuifero_4 to ZR_Santa Olga_ANU,Transmission Link from Acuifero_4 to ZR_Santa Olga_FRU,Transmission Link from Acuifero_4 to ZR_Turbina_ANU,Transmission Link from Acuifero_4 to ZR_Turbina_FRU,Transmission Link from Acuifero_5 to Agua Potable_AC 5,Transmission Link from Acuifero_5 to Veg Riparia AC_5,Transmission Link from Acuifero_5 to ZR_Cocinera_ANU,Transmission Link from Acuifero_5 to ZR_Cocinera_FRU,Transmission Link from Acuifero_5 to ZR_Higuera_ANU,Transmission Link from Acuifero_5 to ZR_Higuera_FRU,Transmission Link from Acuifero_5 to ZR_Hospital_ANU,Transmission Link from Acuifero_5 to ZR_Hospital_FRU,Transmission Link from Acuifero_5 to ZR_Molino Carcamo_ANU,Transmission Link from Acuifero_5 to ZR_Molino Carcamo_FRU,Transmission Link from Acuifero_5 to ZR_Potrero Nuevo_ANU,Transmission Link from Acuifero_5 to ZR_Potrero Nuevo_FRU,Transmission Link from Acuifero_6 to Agua Potable_AC 6,Transmission Link from Acuifero_6 to Veg Riparia AC_6,Transmission Link from Acuifero_6 to ZR_Bellavista Alto_ANU,Transmission Link from Acuifero_6 to ZR_Bellavista Alto_FRU,Transmission Link from Acuifero_6 to ZR_Bellavista Bajo_ANU,Transmission Link from Acuifero_6 to ZR_Bellavista Bajo_FRU,Transmission Link from Acuifero_6 to ZR_Cuz Cuz_ANU,Transmission Link from Acuifero_6 to ZR_Cuz Cuz_FRU,Transmission Link from Acuifero_6 to ZR_Inquilino_ANU,Transmission Link from Acuifero_6 to ZR_Inquilino_FRU,Transmission Link from Acuifero_6 to ZR_Molino El Peral_ANU,Transmission Link from Acuifero_6 to ZR_Molino El Peral_FRU,Transmission Link from Acuifero_6 to ZR_Poblacion Los Guindos_ANU,Transmission Link from Acuifero_6 to ZR_Poblacion Los Guindos_FRU,Transmission Link from Acuifero_6 to ZR_Zepedino_ANU,Transmission Link from Acuifero_6 to ZR_Zepedino_FRU,Transmission Link from Acuifero_7 to Veg Riparia AC_7,Transmission Link from Acuifero_7 to ZR_El Maiten_ANU,Transmission Link from Acuifero_7 to ZR_El Maiten_FRU,Transmission Link from Withdrawal Node 1 to ZR_Las Bellacas_ANU,Transmission Link from Withdrawal Node 10 to ZR_El Durazno_FRU,Transmission Link from Withdrawal Node 11 to ZR_El Durazno_ANU,Transmission Link from Withdrawal Node 12 to ZR_Los Perales_FRU,Transmission Link from Withdrawal Node 13 to ZR_Los Peralez_ANU,Transmission Link from Withdrawal Node 14 to ZR_Mala Ladera_FRU,Transmission Link from Withdrawal Node 15 to ZR_Mala Ladera_ANU,Transmission Link from Withdrawal Node 16 to ZR_El Macal_FRU,Transmission Link from Withdrawal Node 17 to ZR_El Macal_ANU,Transmission Link from Withdrawal Node 18 to ZR_Pichicaven_FRU,Transmission Link from Withdrawal Node 19 to ZR_Pichicaven_ANU,Transmission Link from Withdrawal Node 2 to ZR_Las Bellacas_FRU,Transmission Link from Withdrawal Node 20 to ZR_Calderon_ANU,Transmission Link from Withdrawal Node 21 to ZR_Calderon_FRU,Transmission Link from Withdrawal Node 22 to ZR_Las Peras_ANU,Transmission Link from Withdrawal Node 23 to ZR_Las Peras_FRU,Transmission Link from Withdrawal Node 24 to ZR_Rodado_ANU,Transmission Link from Withdrawal Node 25 to ZR_Rodado_FRU,Transmission Link from Withdrawal Node 26 to ZR_El Bato o El Cato_ANU,Transmission Link from Withdrawal Node 27 to ZR_El Bato o El Cato_FRU,Transmission Link from Withdrawal Node 28 to ZR_El Aguita_FRU,Transmission Link from Withdrawal Node 29 to ZR_El Aguita_ANU,Transmission Link from Withdrawal Node 3 to ZR_Las Juntas_ANU,Transmission Link from Withdrawal Node 30 to ZR_Alcantarilla_ANU,Transmission Link from Withdrawal Node 31 to ZR_Alcantarilla_FRU,Transmission Link from Withdrawal Node 32 to ZR_El Bajo_FRU,Transmission Link from Withdrawal Node 33 to ZR_El Bajo_ANU,Transmission Link from Withdrawal Node 34 to ZR_Los Sauces_FRU,Transmission Link from Withdrawal Node 35 to ZR_Los Sauces_ANU,Transmission Link from Withdrawal Node 36 to ZR_Santa Margot_FRU,Transmission Link from Withdrawal Node 37 to ZR_Santa Margot_ANU,Transmission Link from Withdrawal Node 38 to ZR_La Montana_FRU,Transmission Link from Withdrawal Node 39 to ZR_La Montana_ANU,Transmission Link from Withdrawal Node 4 to ZR_Las Juntas_FRU,Transmission Link from Withdrawal Node 40 to ZR_El Peumo_FRU,Transmission Link from Withdrawal Node 41 to ZR_El Peumo_ANU,Transmission Link from Withdrawal Node 42 to ZR_San Jorge_ANU,Transmission Link from Withdrawal Node 43 to ZR_San Jorge_FRU,Transmission Link from Withdrawal Node 44 to ZR_Turbina_FRU,Transmission Link from Withdrawal Node 45 to ZR_Turbina_ANU,Transmission Link from Withdrawal Node 46 to ZR_Santa Isabel_FRU,Transmission Link from Withdrawal Node 47 to ZR_Santa Isabel_ANU,Transmission Link from Withdrawal Node 48 to ZR_San Javier_FRU,Transmission Link from Withdrawal Node 49 to ZR_San Javier_ANU,Transmission Link from Withdrawal Node 5 to ZR_Las Salinas_ANU,Transmission Link from Withdrawal Node 50 to ZR_Camarote_FRU,Transmission Link from Withdrawal Node 51 to ZR_Camarote_ANU,Transmission Link from Withdrawal Node 52 to ZR_Escorial_FRU,Transmission Link from Withdrawal Node 53 to ZR_Escorial_ANU,Transmission Link from Withdrawal Node 54 to ZR_Cocinera_FRU,Transmission Link from Withdrawal Node 55 to ZR_Cocinera_ANU,Transmission Link from Withdrawal Node 56 to ZR_Santa Olga_FRU,Transmission Link from Withdrawal Node 57 to ZR_Santa Olga_ANU,Transmission Link from Withdrawal Node 58 to ZR_Pelados_FRU,Transmission Link from Withdrawal Node 59 to ZR_Pelados_ANU,Transmission Link from Withdrawal Node 6 to ZR_Las Salinas_FRU,Transmission Link from Withdrawal Node 60 to ZR_San Isidro_FRU,Transmission Link from Withdrawal Node 61 to ZR_San Isidro_ANU,Transmission Link from Withdrawal Node 62 to ZR_Higuera_FRU,Transmission Link from Withdrawal Node 63 to ZR_Higuera_ANU,Transmission Link from Withdrawal Node 64 to ZR_Molino Carcamo_FRU,Transmission Link from Withdrawal Node 65 to ZR_Molino Carcamo_ANU,Transmission Link from Withdrawal Node 66 to ZR_El Silo_FRU,Transmission Link from Withdrawal Node 67 to ZR_El Silo_ANU,Transmission Link from Withdrawal Node 68 to ZR_San Patricio_FRU,Transmission Link from Withdrawal Node 69 to ZR_San Patricio_ANU,Transmission Link from Withdrawal Node 7 to ZR_Vega de Cesped_ANU,Transmission Link from Withdrawal Node 70 to ZR_Hospital_FRU,Transmission Link from Withdrawal Node 71 to ZR_Hospital_ANU,Transmission Link from Withdrawal Node 72 to ZR_Potrero Nuevo_FRU,Transmission Link from Withdrawal Node 73 to ZR_Potrero Nuevo_ANU,Transmission Link from Withdrawal Node 74 to ZR_Poblacion Los Guindos_FRU,Transmission Link from Withdrawal Node 75 to ZR_Poblacion Los Guindos_ANU,Transmission Link from Withdrawal Node 76 to ZR_Bellavista Alto_FRU,Transmission Link from Withdrawal Node 77 to ZR_Bellavista Alto_ANU,Transmission Link from Withdrawal Node 78 to ZR_Bellavista Bajo_FRU,Transmission Link from Withdrawal Node 79 to ZR_Bellavista Bajo_ANU,Transmission Link from Withdrawal Node 8 to ZR_Los Gonzalez_FRU,Transmission Link from Withdrawal Node 80 to ZR_Cuz Cuz_FRU,Transmission Link from Withdrawal Node 81 to ZR_Cuz Cuz_ANU,Transmission Link from Withdrawal Node 82 to ZR_Zepedino_FRU,Transmission Link from Withdrawal Node 83 to ZR_Zepedino_ANU,Transmission Link from Withdrawal Node 84 to ZR_Molino El Peral_FRU,Transmission Link from Withdrawal Node 85 to ZR_Molino El Peral_ANU,Transmission Link from Withdrawal Node 86 to ZR_Inquilino_FRU,Transmission Link from Withdrawal Node 87 to ZR_Inquilino_ANU,Transmission Link from Withdrawal Node 88 to ZR_El Maiten_FRU,Transmission Link from Withdrawal Node 89 to ZR_El Maiten_ANU,Transmission Link from Withdrawal Node 9 to ZR_Los Gonzalez_ANU,Transmission Link from Withdrawal Node 90 to ZR_Plantacion_FRU,Transmission Link from Withdrawal Node 91 to ZR_Plantacion_ANU,Transmission Link from Withdrawal Node 92 to ZR_Vega de Cesped_FRU,Sum
mar-96,0.000501846,0.0176632,0.00588784,0.000501846,0.0255134,0.0127569,0.00175111,0,0.0112585,0,0.00562852,0,0.0125142,0,0,0,0.00893888,0,0.00699779,0,0.000563311,0,0,0,0.00435368,0,0.00551689,0,0.0284574,0.0147192,0.0932662,0,0.00593351,0,0.0143475,0,0.0553341,0,0.00330188,0,0.030628,0.0480832,0.0111937,0,0.00586187,0,0.0288027,0,0.0157018,0,0.00125606,0,0,0,0.000526499,0,0.00149343,0,0,0.00778759,0,0,0,0.000247081,0,0.00521903,0,0.000456292,0,0.000157185,0,0,0,0,0,0.000729678,0,0,0,0,0.000223417,2.24162E-06,0.000570294,6.57109E-05,0,0,0,0.00036233,0,0.00240942,0,0.000127456,0,0,0,0.000790766,0,0,0.0123567,0,0.00407739,0,0,0.00171411,0,0.000986168,0,4.20533E-05,0,0.000337522,0,0.00308208,0,0,0,0,0.00425202,0,0.00679594,0,0.0482212,0,0.00402712,0,0.00185253,0.000229151,0,0.00777066,0,0.00254637,0,0.0021767,0,0.00716147,0,0.00421427,0,0,0.0104322,0,0.00157137,0,0.0036164,0,0.0103885,0,0,0,0,0.00178348,0,0.638039
abr-96,0.000518574,0.0111539,0.00304205,0.000518574,0.0152099,0.01014,0,0,0.0487441,0,0,0,0.00528447,0,0,0,0.00398854,0,0.00195118,0,0,0,0,0,0,0,0,0,0.029406,0.00912616,0.00587243,0,0,0,0,0,0,0,0,0,0.031649,0.0294059,0.000337536,0,0,0,0.00601424,0,0,0,0,0,0,0,0,0,0.00154321,0,0,0.00359906,0,0,0,0.000289634,0,0.00213748,0,0.000534876,0,9.19195E-05,0,0,0,0,0,0.000793649,0,0,0,0,0.000105556,0,0.0007125,3.10458E-05,0,0,0,9.20637E-05,0,0.00221757,0,0.000149407,0,0,0,0.000926954,0,0,0.00758659,0,0.00399667,0,0,0.000779063,0,0.00106411,0,3.95643E-05,0,0.000396605,0,0.00311151,0,0,0,0,0.00220942,0,0.00554612,0,0.0461403,0,0.00410159,0,0.000856108,0.00010042,0,0.00872481,0,0.00256379,0,0.000876333,0,0.00839484,0,0.00459441,0,0,0.0122288,0,0.000686452,0,0.00121431,0,0.0104487,0,0,0,0,0.00209064,0,0.353339
may-96,0.000501846,0.00785021,0.00294392,0.000501846,0.0117757,0.00686903,0,0,0.030547,0,0,0,0.00232432,0,0,0,0.00109083,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00686903,0,0,0,0,0,0,0,0,0,0,0.030628,0.0215883,0,0,0,0,0.000908274,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0.000673308,0,0,0,0.000341795,0,0.00099587,0,0.000631204,0,5.36727E-05,0,0,0,0,0,0.000162065,0,0,0,0,9.76703E-05,0,0.000659274,2.87265E-05,0,0,0,6.39535E-05,0,0.000746209,0,0.000176314,0,0,0,0.00109389,0,0,0.00325749,0,0.00127439,0,0,0.000224675,0,0.000551634,0,3.66904E-05,0,0.000469011,0,0.00165059,0,0,0,0,0.000971687,0,0.00298353,0,0.0245766,0,0.0014615,0,0.000209685,8.27527E-05,0,0.00493521,0,0.00184795,0,0.000910227,0,0.00593931,0,0.00359323,0,0,0.0144312,0,0.000718108,0,0.00118382,0,0.0042449,0,0,0,0,0.00090501,0,0.23602
jun-96,0.000518574,0.0060841,0.00202816,0.000518574,0.00912616,0.00709799,0,0,0.00618347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029406,0.00506983,0,0,0,0,0,0,0,0,0,0,0.031649,0.0172377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101389,0,0,0,0,0,0,0.000305633,0,0,0,0.000467438,0,0,0,0,0,0,0,0,0,0,0,0,0.000075,0,0.000485417,2.11511E-05,0,0,0,0,0,0,0,0.000190122,0,0,0,0.00077624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509618,0,0,0,0,0,0,1.76256E-05,0,0,0,0,0,0,0,0,0,0,0,0,5.72109E-05,0,0,0,0.00117033,0,0.000712809,0,0,0.00377785,0,0,0,0,0,0,0,0,0,0,0,0,0.1245
jul-96,0.000501846,0.00588784,0.00196274,0.000501846,0.00883177,0.00785021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00490629,0,0,0,0,0,0,0,0,0,0,0.030628,0.0166816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0,0,0,0,0.000223417,0,0,0,0.000341697,0,0,0,0,0,0,0,0,0,0,0,0,3.76344E-05,0,0.000354839,1.54614E-05,0,0,0,0,0,0,0,0.000150538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108314
ago-96,0.000501846,0.00686903,0.00196274,0.000501846,0.00981295,0.0117757,0,0,0.0130887,0,0,0,0.000540909,0,0,0,0.000291796,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00588784,0,0,0,0,0,0,0,0,0,0,0.030628,0.0176632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0.000713958,0,0,0,0.000733722,0,0.000771388,0,0.00112216,0,0,0,0,0,0,0,0.000164217,0,0,0,0,0.000178614,0,0.00116532,5.07766E-05,0,0,0,0,0,0.000692124,0,0.000451052,0,0,0,0.00118823,0,0,0.00107386,0,0.000548308,0,0,7.00435E-05,0,0.000180513,0,5.13921E-05,0,0.001204,0,0.000538998,0,0,0,0,0.000118957,0,0.000789365,0,0.00943462,0,0.000300471,0,0.000124778,0,0,0.00117201,0,0.00038501,0,0.00110167,0,0.00243692,0,0.00174593,0,0,0.0070243,0,0.000326226,0,8.33743E-05,0,0.0026653,0,0,0,0,0.00046736,0,0.168038
sept-96,0.000518574,0.01014,0.00304205,0.000518574,0.014196,0.017238,0,0,0.0590528,0,0,0,0.00713037,0,0,0,0.00393465,0,0,0,0,0,0,0,0,0,0,0,0.029406,0.00811188,0,0,0,0,0,0,0,0,0,0,0.031649,0.0273781,0,0,0,0,0.00338184,0,0,0,0,0,0,0,0,0,0.00154321,0,0,0.00286922,0,0,0,0.000561423,0,0.0042828,0,0.0010368,0,7.17637E-05,0,0,0,0,0,0.000655879,0,0,0,0,0.000364815,0,0.00133785,0.000107298,0,0,0,0.000202358,0,0.00312481,0,0.000289608,0,0,0,0.0017968,0,0,0.00914745,0,0.00386801,0,0,0.000612848,0,0.00221915,0,9.42628E-05,0,0.000767052,0,0.00603261,0,0,0,0,0.00205883,0,0.00923423,0,0.0661163,0,0.00533715,0,0.000882571,0.000266144,0,0.0171663,0,0.00376961,0,0.00401791,0,0.0109432,0,0.00690348,0,0,0.0237042,0,0.00274008,0,0.00394805,0,0.0156237,0,0,0,0,0.00364215,0,0.433038
oct-96,0.000501846,0.0137381,0.0039251,0.000501846,0.0196259,0.0206071,0.00110363,0,0.0905315,0,0,0,0.0125297,0,0,0,0.0066112,0,0.000819139,0,0,0,0,0,0.00158538,0,0,0,0.0284574,0.0117757,0,0,0,0,0.0083013,0,0,0,0,0,0.030628,0.0382702,0,0,0,0,0.0109816,0,0,0,0,0,0,0,0.000159263,0,0.00149343,0,0,0.00420375,0,0,0,0.000708299,0,0.00702184,0,0.00130804,0,0.00015851,0,0,0,0,0,0.00100413,0,0,0,0,0.000423536,0,0.00169864,0.00012457,0,0,0,0.000435546,0,0.00503185,0,0.000365373,0,0,0,0.00226686,0,0,0.0156795,0,0.00645606,0,0,0.00101264,0,0.00282701,0,0.000136264,0,0.000966024,0,0.00883531,0,0,0,0,0.00356426,0,0.0158984,0,0.111312,0,0.00921709,0,0.00139991,0.000588748,0,0.0222759,0,0.00663925,0,0.00669367,0,0.0171854,0,0.0104879,0,0,0.0299056,0,0.0045046,0,0.0071028,0,0.0241961,0,0,0,0,0.00511265,0,0.638896
nov-96,0.000518574,0.0172377,0.00506983,0.000518574,0.024336,0.0273781,0.00502328,0,0.0523405,0,0.00768617,0,0.0226186,0,0.013002,0,0.0126198,0,0.00705707,0,0,0,0,0,0.0123224,0,0,0,0.029406,0.0152099,0.08658,0,0,0,0.0397443,0,0.0800447,0,0.00584781,0,0.031649,0.0476582,0.0102067,0,0.00691334,0,0.0419719,0,0.0214334,0,0.00437657,0,0,0,0.00526609,0,0.00154321,0,0,0.0086212,0,0,0,0.000592994,0,0.013828,0,0.0010951,0,0.000288384,0,0,0,0,0,0.00175123,0,0,0,0,0.000478704,0,0.00138562,0.000140795,0,0,0,0.00073218,0,0.00578261,0,0.000305894,0,0,0,0.00189784,0,0,0.0278606,0,0.00978574,0,0,0.00197157,0,0.0023668,0,0.000134624,0,0.000806752,0,0.007397,0,0,0,0,0.00624087,0,0.0163102,0,0.115731,0,0.00966508,0,0.00270849,0.000549963,0,0.0186496,0,0.0061113,0,0.0130555,0,0.0171875,0,0.0101143,0,0,0.0250372,0,0.0037713,0,0.00867937,0,0.0249325,0,0,0,0,0.00428036,0,1.00583
dic-96,0.000501846,0.0215883,0.00686903,0.000501846,0.0314012,0.0274761,0.00608023,0,0.0409942,0,0.0117762,0,0.0242695,0,0.0187152,0,0.013893,0,0.00957228,0,1.18127E-05,0,8.46262E-07,0,0.0152352,0,0.0085697,0,0.0284574,0.0186443,0.106305,0,0,0,0.0467578,0,0.121476,0,0.00803385,0,0.030628,0.0608401,0.0203175,0,0.0124955,0,0.0599422,0,0.0379205,0,0.00908998,0,0,0,0.00769946,0,0.00149343,0,0,0.0114201,0,0,0,0.000435137,0,0.016487,0,0.000803581,0,0.00027682,0,0,0,0,0,0.00128504,0,0,0,0,0.000489546,6.98424E-05,0.000976091,0.000143984,0,0,0,0.000909243,0,0.00424326,0,0.000224464,0,0,0,0.00139263,0,0,0.0217615,0,0.00718074,0,0,0.00258873,0,0.00173675,0,0.000101032,0,0.000591771,0,0.00542789,0,0,0,0,0.00748828,0,0.0119684,0,0.0849229,0,0.0070922,0,0.00337266,0.000403561,0,0.013685,0,0.00448445,0,0.0150397,0,0.0126121,0,0.0074218,0,0,0.0183722,0,0.00276736,0,0.00636889,0,0.0182953,0,0,0,0,0.00314091,0,1.10354
ene-97,0.000501846,0.0225728,0.00686903,0.000501846,0.0323828,0.023551,0.00573518,0,0.0614005,0,0.0120041,0,0.0230936,0,0,0,0.0135826,0,0.00995123,0,0.000902794,0,0.000183275,0,0.0144104,0,0.0117834,0,0.0284574,0.0196259,0.0859455,0,0.0185119,0,0.0431819,0,0.125809,0,0.00814278,0,0.030628,0.0628024,0.0230329,0,0.0135399,0,0.0614242,0,0.0385993,0,0.00917354,0,0,0,0.00706643,0,0.00149343,0,0,0.0114741,0,0,0,0.000347972,0,0.0152411,0,0.000642611,0,0.000221369,0,0,0,0,0,0.00102763,0,0,0,0,0.000404122,8.01147E-05,0.000776847,0.000118859,0,0,0,0.000873693,0,0.00339327,0,0.0001795,0,0,0,0.00111366,0,0,0.0174023,0,0.00574232,0,0,0.00262529,0,0.00138885,0,7.73652E-05,0,0.000473566,0,0.0043406,0,0,0,0,0.00598826,0,0.00957094,0,0.0679115,0,0.00567152,0,0.00269706,0.000322721,0,0.0109437,0,0.00358614,0,0.0131734,0,0.0100857,0,0.0059351,0,0,0.014692,0,0.00221302,0,0.0050931,0,0.0146305,0,0,0,0,0.00251174,0,1.05983
feb-97,0.000555615,0.0217287,0.00651868,0.000555615,0.03042,0.0239013,0.00400309,0,0,0,0.0106223,0,0.020607,0,0,0,0.0131486,0,0.0105519,0,0.00182117,0,0.000348685,0,0.0095534,0,0.0124739,0,0.0315064,0.0184689,0.148843,0,0.0130218,0,0.0296502,0,0.104631,0,0.00625236,0,0.0339096,0.0586673,0.0194271,0,0.00958817,0,0.0446577,0,0.0257795,0,0.00475472,0,0,0,0.00251466,0,0.00165344,0,0,0.0104104,0,0,0,0.000302674,0,0.00907936,0,0.000558958,0,0.000192551,0,0,0,0,0,0.000893856,0,0,0,0,0.000387566,6.50154E-05,0.000665116,0.00011399,0,0,0,0.000710987,0,0.00295154,0,0.000156133,0,0,0,0.000968689,0,0,0.0151369,0,0.0049948,0,0,0.00234103,0,0.00120806,0,5.96744E-05,0,0.000412665,0,0.00377555,0,0,0,0,0.00520872,0,0.00832502,0,0.059071,0,0.00493322,0,0.00234597,0.00028071,0,0.00951906,0,0.00311931,0,0.00545417,0,0.0087728,0,0.00516249,0,0,0.0127794,0,0.00192493,0,0.00443009,0,0.0127259,0,0,0,0,0.00218476,0,0.92176
mar-97,0.000501846,0.0176632,0.00588784,0.000501846,0.0255134,0.0127569,0.00146963,0,0.0305661,0,0.00466648,0,0.0123492,0,0,0,0.008848,0,0.00649374,0,0,0,0,0,0.0034894,0,0.00238163,0,0.0284574,0.0147192,0.0738779,0,0.00431004,0,0.0124912,0,0.0438146,0,0.00269358,0,0.030628,0.0480832,0.00948294,0,0.00485512,0,0.0263106,0,0.0132201,0,0.00039214,0,0,0,0.000151115,0,0.00149343,0,0,0.00759355,0,0,0,0.000306106,0,0.00494397,0,0.000565295,0,0.000194734,0,0,0,0,0,0.000903991,0,0,0,0,0.000217443,2.24162E-06,0.000725742,6.21969E-05,0,0,0,0.000353509,0,0.002985,0,0.000157904,0,0,0,0.000979672,0,0,0.0153085,0,0.00505143,0,0,0.00166509,0,0.00122175,0,5.12624E-05,0,0.000418235,0,0.00381836,0,0,0,0,0.00476333,0,0.00841941,0,0.0597407,0,0.00498915,0,0.00185253,0.000283893,0,0.00962698,0,0.00315467,0,0.0021767,0,0.00887227,0,0.00522102,0,0,0.0129243,0,0.00194676,0,0.00448032,0,0.0128702,0,0,0,0,0.00220954,0,0.639128
abr-97,0.000518574,0.0111539,0.00304205,0.000518574,0.0152099,0.01014,0.000206154,0,0.0546297,0,2.94276E-05,0,0.00672589,0,0,0,0.00483376,0,0.00244367,0,0,0,0,0,0.000286749,0,0,0,0.029406,0.00912616,0.0113446,0,0,0,0.00260024,0,0,0,0.000180754,0,0.031649,0.0294059,0.00205157,0,0.00116692,0,0.0127603,0,0.00181915,0,0,0,0,0,0,0,0.00154321,0,0,0.0044512,0,0,0,0.000321892,0,0.00313228,0,0.000594447,0,0.000122929,0,0,0,0,0,0.000950609,0,0,0,0,0.000148765,0,0.000784818,4.37545E-05,0,0,0,0.00015587,0,0.00296207,0,0.000166047,0,0,0,0.00103019,0,0,0.00986063,0,0.00498103,0,0,0.000956364,0,0.00128476,0,4.63049E-05,0,0.000440548,0,0.00401527,0,0,0,0,0.00269306,0,0.00747214,0,0.0604146,0,0.00524644,0,0.001037,0.000205153,0,0.0101234,0,0.00331736,0,0.00153398,0,0.00932981,0,0.00549026,0,0,0.0135908,0,0.00133099,0,0.0026285,0,0.0135339,0,0,0,0,0.00232348,0,0.419513
may-97,0.000501846,0.00785021,0.00294392,0.000501846,0.0117757,0.00686903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00686903,0,0,0,0,0,0,0,0,0,0,0.030628,0.0215883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0,0,0,0,0.000148522,0,0,0,0.000227151,0,8.65966E-06,0,0,0,0,0,0,0,0,0,0,2.29988E-05,0,0.000235887,1.02783E-05,0,0,0,0,0,0,0,9.19952E-05,0,0,0,0.000770044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120482
jun-97,0.000518574,0.0060841,0.00202816,0.000518574,0.00912616,0.00709799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029406,0.00506983,0,0,0,0,0,0,0,0,0,0,0.031649,0.0172377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10975
jul-97,0.000501846,0.00588784,0.00196274,0.000501846,0.00883177,0.00785021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00490629,0,0,0,0,0,0,0,0,0,0,0.030628,0.0166816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0,0,0,0,0.000553465,0,0.000318109,0,0.000846476,0,0,0,0,0,0,0,0,0,0,0,0,0.000124253,0,0.000879032,3.83021E-05,0,0,0,0,0,0,0,0.000497013,0,0,0,0.000445182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81443E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110911
ago-97,0.000501846,0.00686903,0.00196274,0.000501846,0.00981295,0.0117757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284574,0.00588784,0,0,0,0,0,0,0,0,0,0,0.030628,0.0176632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115042
