,0
2017-06-01,13.704791756269572
2017-07-01,13.667406569899912
2017-08-01,8.396260131783675
2017-09-01,5.3742609518554625
2017-10-01,4.519847967524827
2017-11-01,11.96771375678413
2017-12-01,18.84181302501914
2018-01-01,10.945162975282992
2018-02-01,8.642308511674559
2018-03-01,5.931219251948565
2018-04-01,4.252665477559212
2018-05-01,3.2172372255060173
2018-06-01,2.8805362990941816
2018-07-01,2.7841379318942496
2018-08-01,2.9719356769349856
2018-09-01,2.6717921660004493
2018-10-01,2.511009937074672
2018-11-01,7.623903996479852
2018-12-01,13.829856093937106
2019-01-01,6.9711276194743474
2019-02-01,4.2183028087365
2019-03-01,3.0746870211132804
2019-04-01,2.5110307910290124
2019-05-01,2.2350216627637893
2019-06-01,2.0952453772493307
2019-07-01,1.9006414458180154
2019-08-01,1.146212188174335
2019-09-01,0.5161061893377008
2019-10-01,0.5296749925840152
2019-11-01,2.229906366539485
2019-12-01,2.874369886018101
2020-01-01,2.6286226200729463
2020-02-01,2.3870027237093723
2020-03-01,1.9826357091951161
2020-04-01,1.669172869355068
2020-05-01,1.4641320683936276
2020-06-01,1.3637427981136077
2020-07-01,2.0561318868204506
2020-08-01,4.121767914835848
2020-09-01,3.2608301711171706
2020-10-01,3.766149514928214
2020-11-01,10.061204391087594
2020-12-01,6.394142175513792
2021-01-01,4.049097729224565
2021-02-01,3.090512687581064
2021-03-01,2.6458145248512532
2021-04-01,2.2375389835195616
2021-05-01,1.861692626613888
2021-06-01,1.7019530754453707
2021-07-01,1.5435460986784206
2021-08-01,1.142242135621818
2021-09-01,0.9200073080315979
2021-10-01,0.9268592843450059
2021-11-01,1.2093659846725346
2021-12-01,1.1206692260653999
2022-01-01,0.9875851717604565
2022-02-01,0.874708801765955
2022-03-01,0.7936028944480511
2022-04-01,0.7737631201037335
2022-05-01,0.8241233238579307
2022-06-01,0.8290720283134279
2022-07-01,0.6436675287200959
2022-08-01,0.6308059104541295
2022-09-01,0.6523324032827827
2022-10-01,0.5372088108322675
2022-11-01,1.0227117403830528
2022-12-01,2.0311399375091153
2023-01-01,2.0337939555383793
2023-02-01,6.998025374808377
