Branch,AP_AC_02,AP_AC_04,AP_AC_050,AP_AC_051,AP_AC_052,AP_AC_07,AP_AC_08,AP_AC_09,AP_AC_10,AP_AC_14,AP_AC_15,AP_AC_16,AP_AC_17,AP_AC_27,AP_AC_28,AP_AN_10,EMB_CORRALES_CHOAPA1,EMB_CORRALES_CHOAPA2,EMB_CORRALES_EVAP,ET_AC_06,ET_AC_07,ET_AC_08,ET_AC_09,ET_AC_10,ET_AC_14,ET_AC_15,ET_AC_16,ET_AC_17,ET_AC_27,ET_AC_28,ET_AN_10,IND_AC_10,MIN_AC_03,NOZR_AN_10,NOZR_CL_14,NOZR_CL_23,NOZR_CL_24,NOZR_CL050FRU,NOZR_CL13ANU,NOZR_CL13FRU,REST_MPL_AC_050,REST_MPL_AC_051,REST_MPL_AC_08,REST_MPL_AC_09,RQ_EMB,ZR_Aguas Claras de Chillepin_ANU,ZR_Aguas Claras de Salamanca_ANU,ZR_Araya_ANU,ZR_Barraco Chico_ANU,ZR_Barraco Grande_ANU,ZR_Batuco_ANU,ZR_Breas_ANU,ZR_Buzeta_ANU,ZR_Camisas o Batito_ANU,ZR_Carachas_ANU,ZR_Cuyuntagua Norte_ANU,ZR_Cuyuntagua Sur_ANU,ZR_Dona Juana_ANU,ZR_El Boldo_ANU,ZR_El Jote_ANU,ZR_El Pardo_ANU,ZR_El Pavo_ANU,ZR_El Pavo_FRU,ZR_El Quene_ANU,ZR_El Sauco_ANU,ZR_Higueral_ANU,ZR_Las Viudas_ANU,ZR_Los Loros_ANU,ZR_Los Rulos_ANU,ZR_Matriz de Mincha_ANU,ZR_Millahue Dos_ANU,ZR_Millahue Uno_ANU,ZR_Mincha Sur Arriba_ANU,ZR_Molino de Choap_ANU,ZR_Molino de Los Ranchos_ANU,ZR_Molino de Peralillo_ANU,ZR_Molino de Quelen_ANU,ZR_Molino de Quelen_FRU,ZR_Molino de Tranquilla_ANU,ZR_Pangue o Inquilino_ANU,ZR_Panguesillo Dos_ANU,ZR_Panguesillo Uno_ANU,ZR_Pintacura Alto_ANU,ZR_Pintacura Bajo_ANU,ZR_Poblacion_ANU,ZR_Rodadero_ANU,ZR_Salinero_ANU,ZR_San Antonio_ANU,ZR_San Francisco_ANU,ZR_San Pedro_ANU,ZR_Silvano_ANU,ZR_Tahuincano_ANU,Sum
nov-06,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0356349,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.0146016,0.0665184,0.0881201,0.011154,0.006084,0.006084,0.01521,0.011154,0.026364,0.024336,0.058812,0.044616,0.006084,0.021294,0.0129567,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0387831,0.0341965,0.00633402,0,0,0,0,0.0507,0.0323777,0.00413627,0.0838131,0.0125618,0.211213,0.0714859,0.265021,0.889282,0.00747347,0.246909,0.00837817,0.000828009,0.0138707,0.296467,0.0687452,0.164508,0.0493888,0,0.0538333,0.147102,0.169077,0.131811,0.0105269,0.00249374,0.0317216,0.0701775,0.251596,0.0290874,0.012111,0.0990566,0.0771507,0.0306889,0.0279028,0.125472,0.102969,0.050477,0.158799,0.23431,0.0449053,0.102757,0.147093,0.00540059,0.0204974,0.00907571,0.0071914,0.44329,0.19474,6.02952
Dec 2006,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0344853,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00864928,0.0394023,0.0251018,0.0147194,0.00785032,0.00785032,0.0196258,0.0147194,0.0333639,0.0314013,0.0755594,0.0569148,0.00686903,0.0264948,0.0163548,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0494324,0.043609,0.00842264,0,0,0,0,0.0490645,0.0407945,0.00480506,0.108267,0.0156386,0.260192,0.0853471,0.325728,1.06271,0.00951299,0.289051,0.0095588,0.000959923,0.0157434,0.352253,0.0824306,0.196894,0.062288,0,0.0643638,0.183031,0.202395,0.158139,0.0130325,0.0028245,0.0359839,0.0894937,0.290592,0.0337115,0.0145322,0.127123,0.0937531,0.0390467,0.039121,0.157789,0.127071,0.0629184,0.197377,0.289123,0.0575552,0.122593,0.183733,0.00614527,0.0235052,0.0102795,0.00814365,0.542961,0.229176,7.12279
Jan 2007,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0344853,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0138286,0.0629969,0.0368728,0.0157006,0.00883161,0.00883161,0.0206071,0.0157006,0.0343452,0.0323826,0.0775219,0.0588774,0.00785032,0.0274761,0.0169,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0509581,0.0451554,0.00872131,0,0,0,0,0.0490645,0.0404959,0.00435019,0.1081,0.015362,0.258191,0.0794661,0.33039,1.05028,0.00951299,0.262225,0.00828993,0.000834744,0.0136805,0.346127,0.0762989,0.185233,0.0615726,0,0.0602816,0.178855,0.190777,0.148593,0.0124452,0.00250653,0.0315788,0.0926673,0.27487,0.0291892,0.0134535,0.125903,0.0891811,0.0387465,0.0403284,0.157458,0.122929,0.0603829,0.191988,0.291915,0.0568542,0.113517,0.179175,0.00545711,0.0203851,0.00891492,0.00710494,0.58079,0.207855,7.03683
feb-07,0.000543214,0.00108643,0.00325929,0.00108643,0.00108643,0.00108643,0.0381802,0.000108643,0,0.003042,0.00325929,0.00217286,0.00108643,0.00217286,0.00217286,0.0108643,0.0417654,0.190265,0.050457,0.0141236,0.007605,0.007605,0.0184693,0.0141236,0.0325929,0.03042,0.0727907,0.0554079,0.007605,0.0260743,0.0156929,0.00271607,0.144495,0.0434571,0.00543214,0.0111902,0.00901736,0.0419662,0.0417754,0.00806717,0,0,0,0,0.0543214,0.0323846,0.00241075,0.0906983,0.0115231,0.208028,0.0466125,0.27094,0.824962,0.00827777,0.174208,0.00329905,0.000332194,0.00555227,0.269155,0.0477202,0.11968,0.0489985,0,0.0399979,0.133557,0.129019,0.104718,0.00952434,0.000999822,0.0127121,0.0864335,0.183931,0.0116621,0.00888797,0.10051,0.0670495,0.0311954,0.0376979,0.127559,0.0861065,0.0442904,0.14297,0.249966,0.0496301,0.0670179,0.130727,0.00328161,0.00821809,0.00363874,0.00300581,0.528597,0.119161,5.70549
mar-07,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0344853,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.299135,1.36273,0.0368119,0.0117755,0.00686903,0.00686903,0.0157006,0.0117755,0.0264948,0.0245323,0.0598587,0.0451394,0.00588774,0.0215884,0.0130839,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0218682,0.0346398,0.00573369,0,0,0,0,0.0490645,0.0222529,0.00129482,0.0618852,0.00792308,0.144628,0.0244011,0.195536,0.573733,0.00592252,0.107038,0.00125903,0.000126776,0.00219108,0.186519,0.0289516,0.0731477,0.0330509,0,0.0231241,0.0913474,0.0798214,0.0679915,0.00566494,0.000383653,0.00482879,0.0710872,0.120624,0.00447498,0.00479125,0.0681604,0.0401848,0.0219047,0.0254879,0.0874007,0.0547739,0.0295551,0.0968655,0.184344,0.0364492,0.0379541,0.0878472,0.00198886,0.00310907,0.00135395,0.00125752,0.404622,0.0651365,5.51164
Apr 2007,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0373007,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.186225,0.848359,0.0803678,0.007098,0.004056,0.004056,0.009126,0.007098,0.016224,0.01521,0.036504,0.027378,0.004056,0.013182,0.00788667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.000269742,0.0213689,0.00210494,0,0,0,0,0.0507,0.0124222,0.00078642,0.0337754,0.00452857,0.0875132,0.013376,0.119724,0.362059,0.00330056,0.0683777,0.000904928,9.11E-05,0.00156542,0.119119,0.0170308,0.0419421,0.0182928,0,0.0130369,0.0522656,0.045824,0.0404305,0.00282789,0.000267394,0.00340454,0.043287,0.0843171,0.00311893,0.00259849,0.038094,0.0218424,0.0123081,0.00862037,0.0486565,0.0306546,0.0165799,0.0541833,0.115575,0.0211738,0.0211537,0.0497433,0.00142602,0.00219786,0.000973153,0.000889019,0.264883,0.0393218,3.55575
may-07,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0073046,0.0332765,0.0245782,0.00490645,0.00294387,0.00294387,0.00686903,0.00490645,0.0117755,0.0107942,0.0274761,0.0206071,0.00294387,0.0098129,0.00599677,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0150397,0.00030506,0,0,0,0,0.0490645,0.00388181,0.000328199,0.00813061,0.00155433,0.035126,0.00486875,0.0515695,0.163562,0.00107025,0.0298478,0.000463252,4.03E-05,0.000799763,0.0558946,0.0057445,0.015387,0.00520356,0,0.00487406,0.0184361,0.0178299,0.0155226,0.00108083,0.000148511,0.0018866,0.0304659,0.0501528,0.00173225,0.000923782,0.009232,0.00731868,0.00429018,0.00322715,0.019369,0.0102177,0.00507911,0.0190162,0.0388995,0.00257589,0.00867334,0.0120202,0.000791578,0.00106656,0.000498178,0.000452574,0.13286,0.0160826,1.32104
jun-07,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0373007,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00226933,0.0103381,0.0636356,0.004056,0.002028,0.002028,0.00507,0.004056,0.009126,0.009126,0.021294,0.016224,0.002028,0.008112,0.00450667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0,0,0,0,0,0,0,0.0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484611
jul-07,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00231901,0.0105644,0.0852913,0.00392516,0.00196258,0.00196258,0.00490645,0.00392516,0.00883161,0.00883161,0.0206071,0.0157006,0.00196258,0.00785032,0.00436129,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.00877315,1.74E-05,0,0,0,0,0.0490645,0.000788757,0.000161027,0.00128298,0.000336503,0.0161566,0.00367001,0.0214953,0.0663955,0,0.0147356,0.000566437,5.70E-05,0.000936675,0.0244219,0.00158192,0.00504827,0.00127184,0,0.00147499,0.00514321,0.00600123,0.00376436,0,0.000186126,0.00236444,0.0203106,0.0372855,0.002171,0.000387158,0.00226329,0.00106961,0.00083084,0.000922043,0.00534294,0.0042052,0.000842101,0.0030462,0.017985,0,0.00336679,0.00553484,0.000626084,0.00152987,0.000609142,0.000495267,0.0665236,0.00771736,0.863066
Aug 2007,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00221645,0.0100972,0.113242,0.00392516,0.00196258,0.00196258,0.00588774,0.00392516,0.0098129,0.00883161,0.0225697,0.0166819,0.00196258,0.00785032,0.00490645,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.00375992,0,0,0,0,0,0.0490645,0,0,0,0,0.000546626,0,0.0078085,0,0,0,0,0,0,0.00244628,0,0,0,0,0,0,0,0,0,0,0,0.0088859,0.00578083,0,0,0,0,0,0.000614695,0,0,0,0,0.00882022,0.000562664,0,0,0,0,0,0,0.0440255,0,0.609453
sept-07,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0373007,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00629694,0.0286861,0.153643,0.007098,0.004056,0.004056,0.009126,0.007098,0.01521,0.014196,0.034476,0.026364,0.003042,0.012168,0.00732333,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0188997,0.0200738,0.00296605,0,0,0,0,0.0507,0.0089744,0.00120289,0.0258356,0.00374312,0.076636,0.0205854,0.0965133,0.344894,0.00207577,0.0775748,0.00257905,0.000259694,0.00431013,0.116264,0.0204151,0.0484025,0.0149666,0,0.0170779,0.0441231,0.0526134,0.0418773,0.002837,0.000795208,0.0101019,0.0406636,0.104346,0.00927542,0.00401405,0.0326689,0.0243828,0.00860039,0.0120799,0.0354619,0.0299668,0.0147176,0.0441863,0.0921068,0.0153341,0.030232,0.0450281,0.00197795,0.00653625,0.00289407,0.00228559,0.194532,0.0594,2.54084
oct-07,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00627899,0.0286043,0.0629564,0.00883161,0.00490645,0.00490645,0.0127568,0.00883161,0.0215884,0.0196258,0.0471019,0.0363077,0.00490645,0.0166819,0.0103581,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.031531,0.0278861,0.00538591,0,0,0,0,0.0490645,0.017712,0.0021749,0.0486204,0.00714667,0.132113,0.0383098,0.161081,0.558318,0.0041837,0.13527,0.00439087,0.000442133,0.00727365,0.187976,0.0365338,0.0887186,0.0280978,0,0.0312025,0.0834663,0.0949456,0.0739226,0.0060205,0.0013393,0.0170137,0.0564889,0.159366,0.0156218,0.00720066,0.0595688,0.0452252,0.0172849,0.0246317,0.071815,0.0574263,0.02746,0.086304,0.138888,0.0229492,0.055289,0.0791784,0.00315125,0.0110084,0.00472191,0.0038067,0.296015,0.105165,3.78465
nov-07,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0373007,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.0097344,0.0443456,0.0935806,0.011154,0.006084,0.006084,0.01521,0.011154,0.026364,0.024336,0.058812,0.044616,0.006084,0.021294,0.0129567,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.03929,0.0346435,0.00641682,0,0,0,0,0.0507,0.0323777,0.00410796,0.0838131,0.0125618,0.211213,0.0714859,0.265021,0.862752,0.00732755,0.243142,0.00818144,0.0008082,0.0135458,0.290974,0.067661,0.163351,0.0493888,0,0.0534498,0.147102,0.167924,0.129607,0.0103273,0.00243561,0.0309831,0.0682099,0.24437,0.0284094,0.0117814,0.0990566,0.07575,0.0299976,0.0272222,0.124682,0.102969,0.0501165,0.157655,0.227074,0.0436598,0.102013,0.147093,0.00525488,0.0200196,0.00886415,0.0070223,0.44329,0.191829,5.93875
Dec 2007,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0108543,0.0494475,0.0272736,0.0147194,0.00785032,0.00785032,0.0196258,0.0147194,0.0333639,0.0314013,0.0755594,0.0569148,0.00686903,0.0264948,0.0163548,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0500786,0.0441791,0.00853274,0,0,0,0,0.0490645,0.0407945,0.00480506,0.108267,0.0156386,0.260192,0.0846695,0.325728,1.06271,0.00951299,0.289051,0.0095588,0.000959923,0.0157434,0.352253,0.0824306,0.196894,0.062288,0,0.0643638,0.183031,0.202395,0.158139,0.0130325,0.0028245,0.0359839,0.0894937,0.290592,0.0337115,0.0145322,0.127123,0.0937531,0.0390467,0.039121,0.157789,0.126509,0.0629184,0.197377,0.289123,0.0575552,0.122593,0.182225,0.00614527,0.0235052,0.0102795,0.00814365,0.542961,0.229176,7.1374
Jan 2008,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.143602,0.654187,0.0190866,0.0157006,0.00883161,0.00883161,0.0206071,0.0157006,0.0343452,0.0323826,0.0775219,0.0588774,0.00785032,0.0274761,0.0169,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0516242,0.0457457,0.00883532,0,0,0,0,0.0490645,0.0404959,0.00435019,0.1081,0.015362,0.258191,0.0794661,0.33039,1.05028,0.00951299,0.262225,0.00828993,0.000834744,0.0136805,0.346127,0.0762989,0.185233,0.0615726,0,0.0602816,0.178855,0.190777,0.148593,0.0124452,0.00250653,0.0315788,0.0926673,0.27487,0.0291892,0.0134535,0.125903,0.0891811,0.0387465,0.0403284,0.157458,0.122929,0.0603829,0.191988,0.291915,0.0568542,0.113517,0.179175,0.00545711,0.0203851,0.00891492,0.00710494,0.58079,0.207855,7.74299
feb-08,0.000524483,0.00104897,0.0031469,0.00104897,0.00104897,0.00104897,0.0385869,0.000104897,0,0.0029371,0.0031469,0.00209793,0.00104897,0.00209793,0.00209793,0.0104897,0.341818,1.55717,0.0282712,0.0136366,0.00734276,0.00734276,0.0178324,0.0136366,0.031469,0.029371,0.0702807,0.0534972,0.00734276,0.0251752,0.0151517,0.00262241,0.139512,0.0419586,0.00524483,0.0108043,0.00870641,0.0392129,0.0391874,0.00756088,0,0,0,0,0.0524483,0.029483,0.00232762,0.0816506,0.0106758,0.188893,0.039935,0.251386,0.796515,0.00799233,0.1682,0.00318529,0.000320739,0.00536081,0.259874,0.0460747,0.113159,0.0446882,0,0.0378252,0.123857,0.122186,0.101107,0.00919592,0.000965346,0.0122737,0.0834531,0.177589,0.0112599,0.00858149,0.0899522,0.0647375,0.0301197,0.036398,0.120708,0.075316,0.0408987,0.13331,0.241347,0.0479187,0.0647069,0.114937,0.00316845,0.00793471,0.00351327,0.00290216,0.491128,0.115052,7.05914
mar-08,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0360975,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.319078,1.45358,0.0828445,0.0117755,0.00686903,0.00686903,0.0157006,0.0117755,0.0264948,0.0245323,0.0598587,0.0451394,0.00588774,0.0215884,0.0130839,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0221541,0.0350926,0.00580864,0,0,0,0,0.0490645,0.0222529,0.00129482,0.0618852,0.00792308,0.144628,0.0244011,0.195536,0.573733,0.00592252,0.107038,0.00125903,0.000126776,0.00219108,0.186519,0.0289516,0.0731477,0.0330509,0,0.0231241,0.0913474,0.0798214,0.0679915,0.00566494,0.000383653,0.00482879,0.0710872,0.120624,0.00447498,0.00479125,0.0681604,0.0401848,0.0219047,0.0254879,0.0874007,0.0547739,0.0295551,0.0968655,0.184344,0.0364492,0.0379541,0.0878472,0.00198886,0.00310907,0.00135395,0.00125752,0.404622,0.0651365,5.67089
Apr 2008,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0389666,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.273172,1.24445,0.0147453,0.007098,0.004056,0.004056,0.009126,0.007098,0.016224,0.01521,0.036504,0.027378,0.004056,0.013182,0.00788667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0,0.0200049,0.00180905,0,0,0,0,0.0507,0.0109125,0.000729808,0.029093,0.00400669,0.077396,0.00882486,0.109853,0.317842,0.00300872,0.060843,0.00064263,6.47E-05,0.00113215,0.110878,0.0154045,0.0373121,0.0160761,0,0.0111192,0.0463563,0.0412138,0.0371245,0.00232892,0.000170512,0.00217381,0.0393519,0.0698669,0.00221489,0.00215899,0.0337311,0.0197414,0.0113864,0.00771296,0.0470765,0.0254203,0.0147776,0.0484676,0.105927,0.0195131,0.0196643,0.0396157,0.0011346,0.00124227,0.000691079,0.000663557,0.246283,0.0349551,3.76454
may-08,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0124554,0.0567414,0.0836153,0.00490645,0.00294387,0.00294387,0.00686903,0.00490645,0.0117755,0.0107942,0.0274761,0.0206071,0.00294387,0.0098129,0.00599677,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0031737,0,0,0,0,0,0.0490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596445
jun-08,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0389666,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00298116,0.0135808,0.0637318,0.004056,0.002028,0.002028,0.00507,0.004056,0.009126,0.009126,0.021294,0.016224,0.002028,0.008112,0.00450667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0,0.000655897,0,0,0,0,0,0.0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494263
jul-08,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.000797694,0.00363394,0.0654288,0.00392516,0.00196258,0.00196258,0.00490645,0.00392516,0.00883161,0.00883161,0.0206071,0.0157006,0.00196258,0.00785032,0.00436129,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0031737,0,0,0,0,0,0.0490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172306,0,0.472834
Aug 2008,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00102561,0.00467221,0.101737,0.00392516,0.00196258,0.00196258,0.00588774,0.00392516,0.0098129,0.00883161,0.0225697,0.0166819,0.00196258,0.00785032,0.00490645,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0,0,0,0,0,0,0.0490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509693
sept-08,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0389666,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00498888,0.0227271,0.199807,0.007098,0.004056,0.004056,0.009126,0.007098,0.01521,0.014196,0.034476,0.026364,0.003042,0.012168,0.00732333,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0184245,0.0196769,0.0028751,0,0,0,0,0.0507,0.00854307,0.00114628,0.0247951,0.00356917,0.0737453,0.0198852,0.0925651,0.327207,0.00192984,0.0738074,0.00238232,0.000246488,0.00398518,0.110771,0.0193309,0.0460876,0.0143333,0,0.0163108,0.0421534,0.0503083,0.0396732,0.00263742,0.000737078,0.00936344,0.038696,0.0971209,0.00859739,0.0037943,0.0314223,0.0229821,0.00813951,0.0116262,0.0323019,0.0288037,0.0139966,0.0419001,0.0872827,0.0145038,0.0287426,0.04347,0.00183224,0.00605845,0.00268252,0.00211649,0.187092,0.0564889,2.49026
oct-08,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00688296,0.0313557,0.155523,0.00883161,0.00490645,0.00490645,0.0127568,0.00883161,0.0215884,0.0196258,0.0471019,0.0363077,0.00490645,0.0166819,0.0103581,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0319378,0.0282459,0.00545541,0,0,0,0,0.0490645,0.017712,0.0021749,0.0486204,0.00714667,0.132113,0.0383098,0.161081,0.558318,0.0041837,0.13527,0.00439087,0.000442133,0.00727365,0.187976,0.0365338,0.0887186,0.0280978,0,0.0312025,0.0834663,0.0949456,0.0739226,0.0060205,0.0013393,0.0170137,0.0564889,0.159366,0.0156218,0.00720066,0.0595688,0.0452252,0.0172849,0.0246317,0.071815,0.0574263,0.02746,0.086304,0.138888,0.0229492,0.055289,0.0791784,0.00315125,0.0110084,0.00472191,0.0038067,0.296015,0.105165,3.88302
nov-08,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0389666,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00844459,0.0384698,0.0548886,0.011154,0.006084,0.006084,0.01521,0.011154,0.026364,0.024336,0.058812,0.044616,0.006084,0.021294,0.0129567,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.039797,0.0350905,0.00649961,0,0,0,0,0.0507,0.0323777,0.00413627,0.0838131,0.0125618,0.211213,0.0714859,0.265021,0.889282,0.00747347,0.246909,0.00837817,0.000828009,0.0138707,0.296467,0.0687452,0.164508,0.0493888,0,0.0538333,0.147102,0.169077,0.131811,0.0105269,0.00249374,0.0317216,0.0701775,0.251596,0.0290874,0.012111,0.0990566,0.0771507,0.0306889,0.0279028,0.125472,0.102969,0.050477,0.158799,0.23431,0.0449053,0.102757,0.147093,0.00540059,0.0204974,0.00907571,0.0071914,0.44329,0.19474,5.96749
Dec 2008,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0174695,0.0795833,0.0289817,0.0147194,0.00785032,0.00785032,0.0196258,0.0147194,0.0333639,0.0314013,0.0755594,0.0569148,0.00686903,0.0264948,0.0163548,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0507247,0.0447491,0.00864284,0,0,0,0,0.0490645,0.0407945,0.00480506,0.108267,0.0156386,0.260192,0.0853471,0.325728,1.06271,0.00951299,0.289051,0.0095588,0.000959923,0.0157434,0.352253,0.0824306,0.196894,0.062288,0,0.0643638,0.183031,0.202395,0.158139,0.0130325,0.0028245,0.0359839,0.0894937,0.290592,0.0337115,0.0145322,0.127123,0.0937531,0.0390467,0.039121,0.157789,0.127071,0.0629184,0.197377,0.289123,0.0575552,0.122593,0.183733,0.00614527,0.0235052,0.0102795,0.00814365,0.542961,0.229176,7.18154
Jan 2009,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0377096,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0199708,0.0909783,0.0416756,0.0157006,0.00883161,0.00883161,0.0206071,0.0157006,0.0343452,0.0323826,0.0775219,0.0588774,0.00785032,0.0274761,0.0169,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0522903,0.046336,0.00894932,0,0,0,0,0.0490645,0.0404959,0.00435019,0.1081,0.015362,0.258191,0.0794661,0.33039,1.05028,0.00951299,0.262225,0.00828993,0.000834744,0.0136805,0.346127,0.0762989,0.185233,0.0615726,0,0.0602816,0.178855,0.190777,0.148593,0.0124452,0.00250653,0.0315788,0.0926673,0.27487,0.0291892,0.0134535,0.125903,0.0891811,0.0387465,0.0403284,0.157458,0.122929,0.0603829,0.191988,0.291915,0.0568542,0.113517,0.179175,0.00545711,0.0203851,0.00891492,0.00710494,0.58079,0.207855,7.08172
